run,ticker,entry_date,entry_px,shares,last_date,bridged,exit_date,exit_px,reason,added,add_date
ONE_BOOK,GE,2018-12-20,38.128,450.4867,2018-12-24,True,2018-12-26,34.8392,forced_deleverage,,
ONE_BOOK,FB,2018-12-07,139.25,137.4873,2019-01-11,False,2019-01-14,142.0,rollback,,
ONE_BOOK,TXN,2018-11-21,97.75,192.8288,2019-01-14,True,2019-01-15,96.99,rollback,,
ONE_BOOK,GILD,2018-12-07,69.78,274.309,2019-01-14,True,2019-01-15,67.19,rollback,,
ONE_BOOK,F,2018-11-27,9.37,2024.6986,2019-01-16,True,2019-01-17,8.27,rollback,,
ONE_BOOK,ANET,2018-12-07,14.8863,1286.0248,2019-01-16,False,2019-01-17,13.7369,rollback,,
ONE_BOOK,HPQ,2018-12-07,23.9,800.9705,2019-01-22,False,2019-01-23,21.41,rollback,,
ONE_BOOK,GE,2018-12-27,35.7856,462.9871,2019-01-22,True,2019-01-23,43.3128,rollback,,
ONE_BOOK,ABT,2019-01-14,68.41,269.9613,2019-01-23,True,2019-01-24,70.0,rollback,,
ONE_BOOK,CMG,2018-12-11,9.54,1973.6282,2019-01-29,True,2019-01-30,10.6988,rollback,,
ONE_BOOK,WMB,2018-11-20,25.11,743.0775,2019-02-05,False,2019-02-06,27.15,rollback,,
ONE_BOOK,KMI,2018-11-23,16.9,1098.5877,2019-02-06,True,2019-02-07,18.02,rollback,,
ONE_BOOK,ORLY,2019-01-15,22.75,820.4808,2019-02-06,True,2019-02-07,24.1067,rollback,,
ONE_BOOK,CMCSA,2019-01-30,36.03,521.0901,2019-02-08,True,2019-02-11,37.7,rollback,,
ONE_BOOK,WDC,2019-01-25,45.5,417.14,2019-02-15,True,2019-02-19,48.42,rollback,,
ONE_BOOK,WMT,2019-02-08,31.9974,1202.7691,2019-02-20,True,2019-02-21,33.22,rollback,1.0,2019-02-11
ONE_BOOK,KEY,2019-02-08,17.01,1126.9703,2019-02-21,True,2019-02-22,17.71,rollback,,
ONE_BOOK,MDT,2019-01-18,88.52,216.5554,2019-02-25,True,2019-02-26,92.25,rollback,,
ONE_BOOK,BMY,2018-12-07,51.1407,738.9425,2019-03-06,False,2019-03-07,52.7,rollback,1.0,2019-01-17
ONE_BOOK,WFC,2019-02-26,49.49,394.9974,2019-03-19,True,2019-03-20,51.19,rollback,,
ONE_BOOK,NVDA,2019-03-12,4.0565,4697.9983,2019-03-20,True,2019-03-21,4.3833,rollback,,
ONE_BOOK,AMZN,2019-02-06,81.7193,485.6637,2019-03-22,True,2019-03-25,87.8895,rollback,1.0,2019-02-19
ONE_BOOK,AMD,2019-03-20,26.49,743.0092,2019-03-22,True,2019-03-25,26.29,rollback,,
ONE_BOOK,DHI,2019-03-08,40.34,456.2523,2019-03-26,True,2019-03-27,42.14,rollback,,
ONE_BOOK,CSX,2019-03-27,24.3067,802.5656,2019-04-02,True,2019-04-03,25.44,rollback,,
ONE_BOOK,FCX,2019-03-21,12.71,1538.2034,2019-04-05,True,2019-04-08,13.45,rollback,,
ONE_BOOK,WY,2019-02-21,25.815,1528.2087,2019-04-08,True,2019-04-09,26.96,rollback,1.0,2019-02-22
ONE_BOOK,FTNT,2019-04-09,17.094,1151.0987,2019-04-11,True,2019-04-12,18.06,rollback,,
ONE_BOOK,F,2019-03-27,8.75,2229.7881,2019-04-15,False,2019-04-16,9.32,rollback,,
ONE_BOOK,BKNG,2018-06-01,80.3105,466.2139,2019-04-16,True,2019-04-17,73.9452,rollback,1.0,2018-08-27
ONE_BOOK,KEY,2019-04-03,16.65,1165.7575,2019-04-18,True,2019-04-22,16.7,rollback,,
ONE_BOOK,WMT,2019-04-08,32.8167,600.0163,2019-04-26,True,2019-04-29,33.96,rollback,,
ONE_BOOK,NEE,2019-04-16,47.765,416.608,2019-05-01,True,2019-05-02,48.21,rollback,,
ONE_BOOK,FB,2019-03-27,167.85,116.2328,2019-05-02,True,2019-05-03,194.38,rollback,,
ONE_BOOK,JNJ,2019-04-17,139.0,141.1429,2019-05-02,True,2019-05-03,141.29,rollback,,
ONE_BOOK,CVS,2019-01-24,65.5352,576.2254,2019-05-03,True,2019-05-06,55.97,rollback,1.0,2019-01-25
ONE_BOOK,USB,2019-04-09,49.59,396.7715,2019-05-07,True,2019-05-08,52.42,rollback,,
ONE_BOOK,CNC,2019-04-09,55.8363,709.9603,2019-05-09,True,2019-05-10,54.99,rollback,1.0,2019-04-12
ONE_BOOK,PFE,2019-05-03,41.22,482.0187,2019-05-17,True,2019-05-20,41.4,rollback,,
ONE_BOOK,COTY,2019-05-06,11.26,1729.6813,2019-05-22,True,2019-05-23,13.03,rollback,,
ONE_BOOK,DWDP,2019-02-21,56.28,352.402,2019-05-31,True,2019-05-31,30.52,delisted,,
ONE_BOOK,AMD,2019-05-03,27.4845,1432.0637,2019-06-12,True,2019-06-13,32.39,rollback,1.0,2019-05-09
ONE_BOOK,AMAT,2019-05-20,41.8,474.5537,2019-06-12,True,2019-06-13,41.61,rollback,,
ONE_BOOK,CMG,2019-05-03,14.1514,1404.0874,2019-06-13,True,2019-06-14,14.6776,rollback,,
ONE_BOOK,NI,2019-05-13,28.02,684.8471,2019-06-18,True,2019-06-19,28.89,rollback,,
ONE_BOOK,BA,2019-04-22,375.5938,104.0533,2019-06-19,True,2019-06-20,373.0,rollback,1.0,2019-05-02
ONE_BOOK,CVX,2019-05-10,121.17,160.236,2019-06-19,True,2019-06-20,124.31,rollback,,
ONE_BOOK,CTL,2019-03-27,11.2605,3445.3505,2019-06-21,True,2019-06-24,11.38,rollback,1.0,2019-06-03
ONE_BOOK,WMT,2019-05-23,33.94,572.6528,2019-06-26,True,2019-06-27,36.6867,rollback,,
ONE_BOOK,SLB,2019-06-14,36.67,569.6878,2019-07-01,True,2019-07-02,39.44,rollback,,
ONE_BOOK,NVDA,2019-06-14,3.6128,5782.9219,2019-07-02,True,2019-07-03,4.0793,rollback,,
ONE_BOOK,MYL,2019-06-20,18.4,1170.1247,2019-07-05,True,2019-07-08,19.41,rollback,,
ONE_BOOK,JCI,2019-06-13,39.82,522.1281,2019-07-08,True,2019-07-09,41.66,rollback,,
ONE_BOOK,ANET,2019-06-27,16.0494,1338.9019,2019-07-08,True,2019-07-09,16.6244,rollback,,
ONE_BOOK,WDC,2019-06-20,39.91,539.4442,2019-07-17,True,2019-07-18,51.36,rollback,,
ONE_BOOK,ORLY,2019-07-03,25.5333,877.7696,2019-07-19,True,2019-07-22,26.5413,rollback,,
ONE_BOOK,TWTR,2019-07-08,36.04,620.8687,2019-07-30,True,2019-07-31,41.08,rollback,,
ONE_BOOK,EW,2019-07-10,63.01,360.8517,2019-08-05,True,2019-08-06,70.4867,rollback,,
ONE_BOOK,APC,2019-06-27,70.69,303.968,2019-08-08,True,2019-08-08,72.77,delisted,,
ONE_BOOK,NEE,2019-08-07,52.8475,394.8373,2019-08-14,True,2019-08-15,53.6575,rollback,,
ONE_BOOK,CVS,2019-08-08,58.72,363.7328,2019-08-14,True,2019-08-15,58.8,rollback,,
ONE_BOOK,AAPL,2019-08-19,52.655,404.044,2019-08-23,True,2019-08-26,51.465,forced_deleverage,,
ONE_BOOK,F,2019-06-14,9.7654,4351.2363,2019-09-10,True,2019-09-11,9.29,rollback,1.0,2019-08-09
ONE_BOOK,VZ,2019-06-20,57.5547,755.4849,2019-09-16,True,2019-09-17,59.32,rollback,1.0,2019-07-18
ONE_BOOK,MSFT,2019-09-18,137.36,159.9753,2019-09-18,True,2019-09-19,140.3,forced_deleverage,,
ONE_BOOK,CSX,2019-07-02,26.1667,851.9942,2019-09-19,True,2019-09-20,23.5733,rollback,,
ONE_BOOK,CTL,2019-08-29,11.28,1872.1708,2019-09-20,True,2019-09-23,12.46,rollback,,
ONE_BOOK,FCX,2019-07-22,11.56,1884.2875,2019-09-23,True,2019-09-24,10.31,rollback,,
ONE_BOOK,ABBV,2019-01-22,84.3622,460.8884,2019-09-25,True,2019-09-26,72.95,rollback,1.0,2019-04-29
ONE_BOOK,NFLX,2019-06-19,32.2506,1346.5416,2019-10-18,True,2019-10-21,27.289,rollback,1.0,2019-09-19
ONE_BOOK,ALXN,2019-09-11,109.87,198.4327,2019-10-25,True,2019-10-28,105.0,rollback,,
ONE_BOOK,AMD,2019-06-28,30.8589,1382.0153,2019-10-29,True,2019-10-30,32.93,rollback,1.0,2019-08-15
ONE_BOOK,CTL,2019-10-21,12.5,1744.3424,2019-10-30,True,2019-10-31,12.86,rollback,,
ONE_BOOK,FTNT,2019-09-17,15.98,1382.114,2019-10-31,True,2019-11-01,17.732,rollback,,
ONE_BOOK,MSFT,2019-09-26,139.44,153.2571,2019-10-31,True,2019-11-01,144.26,rollback,,
ONE_BOOK,MRK,2019-09-23,84.729,511.1428,2019-11-01,True,2019-11-04,85.59,rollback,1.0,2019-09-24
ONE_BOOK,XOM,2019-11-04,70.07,321.9473,2019-11-06,False,2019-11-07,72.03,rollback,,
ONE_BOOK,MRO,2019-11-04,12.32,1830.9835,2019-11-06,False,2019-11-07,12.61,rollback,,
ONE_BOOK,HST,2019-11-04,16.85,1338.6031,2019-11-07,True,2019-11-08,16.9,rollback,,
ONE_BOOK,JNJ,2019-07-09,136.3925,325.8975,2019-11-18,True,2019-11-19,135.0,rollback,1.0,2019-07-31
ONE_BOOK,HPQ,2019-10-28,17.46,1268.6292,2019-11-20,True,2019-11-21,19.81,rollback,,
ONE_BOOK,DIS,2019-11-04,134.12,168.1653,2019-12-03,True,2019-12-04,149.3,rollback,,
ONE_BOOK,CMG,2019-09-18,16.5,1331.8364,2019-12-04,True,2019-12-05,16.18,rollback,,
ONE_BOOK,KO,2019-10-21,53.7722,836.7022,2019-12-05,True,2019-12-06,54.31,rollback,1.0,2019-11-19
ONE_BOOK,F,2019-11-04,8.915,5065.2014,2019-12-17,False,2019-12-18,9.39,rollback,1.0,2019-11-08
ONE_BOOK,ATVI,2019-10-31,54.9093,827.191,2019-12-24,True,2019-12-26,58.81,rollback,1.0,2019-11-21
ONE_BOOK,HAL,2019-12-05,21.6,1068.3152,2019-12-26,True,2019-12-27,24.55,rollback,,
ONE_BOOK,NVDA,2019-11-19,5.2758,4394.5566,2019-12-27,True,2019-12-30,5.8998,rollback,,
ONE_BOOK,NFLX,2019-12-18,31.626,776.4595,2019-12-27,True,2019-12-30,32.908,rollback,,
ONE_BOOK,KMI,2019-11-04,20.4387,2225.2807,2020-01-02,True,2020-01-03,21.07,rollback,1.0,2019-11-07
ONE_BOOK,EXC,2019-12-06,44.84,519.8635,2020-01-27,True,2020-01-28,47.26,rollback,,
ONE_BOOK,GOOG,2020-01-03,67.393,363.7394,2020-01-27,True,2020-01-28,72.15,rollback,,
ONE_BOOK,GOOGL,2020-01-03,67.4,363.6834,2020-01-27,True,2020-01-28,72.087,rollback,,
ONE_BOOK,TSCO,2019-12-06,19.1037,2522.3383,2020-02-07,True,2020-02-10,19.234,rollback,1.0,2020-01-02
ONE_BOOK,PEP,2019-12-30,136.7,181.7063,2020-02-18,True,2020-02-19,145.62,rollback,,
ONE_BOOK,WMT,2019-11-07,40.0,573.1027,2020-02-19,True,2020-02-20,39.07,rollback,,
ONE_BOOK,EBAY,2020-01-29,35.055,709.3846,2020-02-24,True,2020-02-25,37.31,rollback,,
ONE_BOOK,NFLX,2020-03-03,38.103,595.5792,2020-03-09,True,2020-03-10,35.6425,forced_deleverage,,
ONE_BOOK,PM,2019-09-26,78.6544,565.9417,2020-04-07,True,2020-04-08,75.17,rollback,1.0,2019-12-04
ONE_BOOK,CVS,2019-12-26,73.0982,682.4483,2020-04-13,True,2020-04-14,59.88,rollback,1.0,2020-02-10
ONE_BOOK,HBI,2020-01-02,14.77,1684.0164,2020-04-13,True,2020-04-14,9.49,rollback,,
ONE_BOOK,F,2020-04-09,5.51,3442.2816,2020-04-13,True,2020-04-14,5.27,rollback,,
ONE_BOOK,USB,2019-12-27,57.2578,870.3481,2020-04-14,True,2020-04-15,35.13,rollback,1.0,2020-02-10
ONE_BOOK,C,2020-04-09,46.94,404.0482,2020-04-14,True,2020-04-15,43.37,rollback,,
ONE_BOOK,AVGO,2020-01-29,32.082,775.1999,2020-04-20,True,2020-04-21,25.456,rollback,,
ONE_BOOK,VZ,2020-01-29,60.85,408.6889,2020-04-21,True,2020-04-22,57.41,rollback,,
ONE_BOOK,AAPL,2020-02-20,80.6575,308.0559,2020-04-21,True,2020-04-22,68.4025,rollback,,
ONE_BOOK,GILD,2020-04-17,85.17,219.5764,2020-04-28,False,2020-04-29,83.97,rollback,,
ONE_BOOK,TWTR,2020-04-23,28.43,637.827,2020-04-28,False,2020-04-29,30.06,rollback,,
ONE_BOOK,CCL,2020-04-15,11.88,1548.271,2020-04-30,False,2020-05-01,14.9,rollback,,
ONE_BOOK,ORLY,2019-12-18,29.5793,830.1441,2020-05-01,True,2020-05-04,24.9827,rollback,,
ONE_BOOK,HBAN,2020-04-23,7.9836,4552.797,2020-05-01,False,2020-05-04,8.34,rollback,1.0,2020-04-24
ONE_BOOK,SYF,2020-04-23,16.06,1128.9355,2020-05-01,False,2020-05-04,17.95,rollback,,
ONE_BOOK,BEN,2020-02-19,21.4111,2059.5731,2020-05-05,True,2020-05-06,18.12,rollback,1.0,2020-04-09
ONE_BOOK,LRCX,2020-05-11,26.247,781.0118,2020-05-12,True,2020-05-13,25.596,forced_deleverage,,
ONE_BOOK,CSCO,2020-05-11,42.78,479.1297,2020-05-19,True,2020-05-20,45.05,rollback,,
ONE_BOOK,AMAT,2020-05-08,52.41,387.3554,2020-05-21,False,2020-05-22,55.02,rollback,,
ONE_BOOK,FTNT,2020-04-30,21.6,1029.6309,2020-05-26,True,2020-05-27,27.45,rollback,,
ONE_BOOK,AAL,2020-04-15,10.7135,3505.0286,2020-05-28,False,2020-05-29,10.48,rollback,1.0,2020-05-04
ONE_BOOK,BAC,2020-05-11,22.8894,1821.9948,2020-05-28,False,2020-05-29,24.42,rollback,1.0,2020-05-20
ONE_BOOK,C,2020-05-11,45.21,453.3995,2020-05-28,True,2020-05-29,48.02,rollback,,
ONE_BOOK,F,2020-05-11,5.18,3957.7732,2020-05-29,False,2020-06-01,5.73,rollback,,
ONE_BOOK,VZ,2020-05-29,55.33,389.3924,2020-06-01,False,2020-06-02,55.82,rollback,,
ONE_BOOK,PG,2020-05-29,116.13,185.507,2020-06-04,True,2020-06-05,116.25,rollback,,
ONE_BOOK,NCLH,2020-04-24,11.37,1601.9641,2020-06-09,True,2020-06-10,22.71,rollback,,
ONE_BOOK,HPQ,2020-04-29,15.9,1353.929,2020-06-09,True,2020-06-10,17.36,rollback,,
ONE_BOOK,MRK,2020-05-29,79.46,271.1302,2020-06-09,True,2020-06-10,82.44,rollback,,
ONE_BOOK,SLB,2020-04-23,15.85,1144.0073,2020-06-10,False,2020-06-11,19.12,rollback,,
ONE_BOOK,OXY,2020-04-24,14.1692,2799.6941,2020-06-10,True,2020-06-11,17.84,rollback,1.0,2020-05-22
ONE_BOOK,WFC,2020-05-27,27.8,863.1657,2020-06-10,True,2020-06-11,27.2,rollback,,
ONE_BOOK,COTY,2020-06-02,4.5,4901.3066,2020-06-11,True,2020-06-12,4.95,rollback,,
ONE_BOOK,CRM,2020-06-11,176.2707,273.7051,2020-06-23,False,2020-06-24,187.51,rollback,1.0,2020-06-12
ONE_BOOK,NFLX,2020-06-10,43.2676,1179.1526,2020-06-24,True,2020-06-25,45.886,rollback,1.0,2020-06-12
ONE_BOOK,KR,2020-06-05,33.05,784.7906,2020-06-30,True,2020-07-01,33.86,rollback,,
ONE_BOOK,GOOGL,2020-06-26,71.6315,337.943,2020-07-13,True,2020-07-14,74.6395,rollback,,
ONE_BOOK,PFE,2020-05-29,38.27,563.0039,2020-07-14,False,2020-07-15,35.99,rollback,,
ONE_BOOK,F,2020-07-15,6.54,3879.1788,2020-07-17,True,2020-07-20,6.8,rollback,,
ONE_BOOK,WMT,2020-05-18,41.2388,1091.7901,2020-07-27,True,2020-07-28,43.8333,rollback,1.0,2020-06-24
ONE_BOOK,AMD,2020-06-10,54.9493,920.2998,2020-08-17,True,2020-08-18,82.8,rollback,1.0,2020-06-15
ONE_BOOK,V,2020-07-20,194.74,131.0688,2020-08-31,True,2020-09-01,212.21,rollback,,
ONE_BOOK,GOOGL,2020-08-18,76.306,364.1669,2020-08-31,True,2020-09-01,81.608,rollback,,
ONE_BOOK,GOOG,2020-08-18,76.309,364.1708,2020-09-03,True,2020-09-04,81.213,rollback,,
ONE_BOOK,KSS,2020-09-04,22.05,1268.8049,2020-09-18,True,2020-09-21,22.53,index_drop,,
ONE_BOOK,MU,2020-07-01,50.8468,983.3155,2020-09-21,True,2020-09-22,49.27,rollback,1.0,2020-07-15
ONE_BOOK,TWTR,2020-09-21,39.8935,1344.9077,2020-09-24,True,2020-09-25,43.21,rollback,1.0,2020-09-22
ONE_BOOK,NVDA,2020-09-28,13.0403,2051.1685,2020-10-02,True,2020-10-05,13.236,rollback,,
ONE_BOOK,PEP,2020-06-10,134.6396,399.1604,2020-10-14,True,2020-10-15,141.16,rollback,1.0,2020-09-28
ONE_BOOK,LRCX,2020-09-25,32.472,804.8147,2020-10-16,True,2020-10-19,36.75,rollback,,
ONE_BOOK,MS,2020-06-26,48.3,501.1626,2020-11-10,True,2020-11-11,55.94,rollback,,
ONE_BOOK,XOM,2020-07-28,38.0284,1437.4207,2020-11-10,True,2020-11-11,37.09,rollback,1.0,2020-10-15
ONE_BOOK,TJX,2020-09-02,55.4,508.6537,2020-11-12,True,2020-11-13,59.77,rollback,,
ONE_BOOK,MYL,2020-11-11,15.71,1949.5266,2020-11-16,True,2020-11-16,15.855,delisted,,
ONE_BOOK,KMI,2020-10-15,12.81,2176.9001,2020-11-18,True,2020-11-19,13.7,rollback,,
ONE_BOOK,MRO,2020-06-19,6.0424,8525.9205,2020-11-25,True,2020-11-27,6.46,rollback,1.0,2020-07-28
ONE_BOOK,IBM,2020-11-11,112.9254,271.2014,2020-11-25,True,2020-11-27,118.738,rollback,,
ONE_BOOK,AAL,2020-11-16,12.87,2384.3593,2020-11-27,True,2020-11-30,14.92,rollback,,
ONE_BOOK,ABBV,2020-08-18,96.62,287.5878,2020-12-01,True,2020-12-02,104.0,rollback,,
ONE_BOOK,NFLX,2020-11-30,49.008,655.0448,2020-12-08,True,2020-12-09,51.053,rollback,,
ONE_BOOK,PFE,2020-11-30,37.95,845.8717,2020-12-14,True,2020-12-15,39.06,rollback,,
ONE_BOOK,ATVI,2020-10-19,79.7266,738.6601,2021-01-04,True,2021-01-05,90.32,rollback,1.0,2020-11-17
ONE_BOOK,NEE,2020-11-27,76.05,423.7929,2021-01-11,True,2021-01-12,79.65,rollback,,
ONE_BOOK,GILD,2020-06-01,74.9071,579.6141,2021-01-13,True,2021-01-14,61.64,rollback,1.0,2020-06-02
ONE_BOOK,ORLY,2020-09-01,30.9047,1794.2552,2021-01-13,True,2021-01-14,32.224,rollback,1.0,2020-10-05
ONE_BOOK,EBAY,2020-11-20,49.8,621.5174,2021-01-13,True,2021-01-14,55.83,rollback,,
ONE_BOOK,BMY,2020-12-16,61.799,1057.4931,2021-01-13,True,2021-01-14,64.91,rollback,1.0,2021-01-05
ONE_BOOK,GOOGL,2021-01-14,87.4435,401.4218,2021-01-27,True,2021-01-28,91.55,rollback,,
ONE_BOOK,GOOG,2021-01-14,87.681,400.3144,2021-01-27,True,2021-01-28,92.197,rollback,,
ONE_BOOK,AAPL,2021-01-14,130.8,268.3752,2021-01-28,False,2021-01-29,135.83,rollback,,
ONE_BOOK,MSFT,2020-11-12,216.5072,300.7481,2021-01-29,True,2021-02-01,235.06,rollback,1.0,2021-01-14
ONE_BOOK,JNJ,2020-12-02,147.85,220.0756,2021-01-29,True,2021-02-01,165.31,rollback,,
ONE_BOOK,CSCO,2021-02-02,45.52,797.9467,2021-02-09,True,2021-02-10,46.15,rollback,,
ONE_BOOK,NVDA,2021-02-03,13.636,2691.6487,2021-02-09,True,2021-02-10,14.4633,rollback,,
ONE_BOOK,CMCSA,2021-01-29,50.0855,1436.0242,2021-02-12,True,2021-02-16,53.0,rollback,1.0,2021-02-01
ONE_BOOK,HPE,2021-01-12,12.04,2908.4417,2021-02-17,True,2021-02-18,13.91,rollback,,
ONE_BOOK,AAL,2021-01-15,16.17,2152.9413,2021-02-25,True,2021-02-26,20.61,rollback,,
ONE_BOOK,SCHW,2021-02-16,58.93,673.9217,2021-02-25,True,2021-02-26,62.91,rollback,,
ONE_BOOK,VZ,2021-02-18,56.94,689.4325,2021-02-25,True,2021-02-26,56.47,rollback,,
ONE_BOOK,TWTR,2021-01-29,51.02,709.4263,2021-03-02,True,2021-03-03,74.01,rollback,,
ONE_BOOK,ORCL,2021-01-28,62.55,589.8115,2021-03-04,True,2021-03-05,67.3101,rollback,,
ONE_BOOK,GPS,2020-06-29,16.8025,3363.6095,2021-03-16,True,2021-03-17,31.12,rollback,1.0,2020-12-10
ONE_BOOK,AVGO,2021-03-02,49.037,833.0455,2021-03-29,True,2021-03-30,46.388,rollback,,
ONE_BOOK,WMT,2021-01-05,48.4157,1481.9703,2021-03-30,True,2021-03-31,45.1833,rollback,1.0,2021-02-11
ONE_BOOK,ORLY,2021-02-11,30.3853,1288.7021,2021-04-05,True,2021-04-06,33.8347,rollback,,
ONE_BOOK,NFLX,2021-03-02,53.6861,1556.949,2021-04-12,True,2021-04-13,55.7,rollback,1.0,2021-03-17
ONE_BOOK,CMG,2021-03-02,29.6013,2740.8133,2021-04-13,True,2021-04-14,30.719,rollback,1.0,2021-03-03
ONE_BOOK,AMZN,2020-11-27,159.4153,422.4064,2021-04-19,True,2021-04-20,168.68,rollback,1.0,2021-01-14
ONE_BOOK,AAPL,2021-03-17,124.05,344.4763,2021-04-20,True,2021-04-21,132.36,rollback,,
ONE_BOOK,WFC,2021-03-31,39.27,1089.1702,2021-04-20,True,2021-04-21,42.24,rollback,,
ONE_BOOK,GOOGL,2021-03-17,103.0353,828.3262,2021-04-22,True,2021-04-23,113.35,rollback,1.0,2021-03-30
ONE_BOOK,T,2021-03-05,29.5074,2861.1319,2021-04-26,True,2021-04-27,30.84,rollback,1.0,2021-04-21
ONE_BOOK,MOS,2021-04-14,32.44,1409.255,2021-04-30,True,2021-05-03,35.3,rollback,,
ONE_BOOK,SCHW,2021-04-26,67.53,690.7657,2021-04-30,True,2021-05-03,70.83,rollback,,
ONE_BOOK,MDLZ,2021-04-21,59.37,755.9815,2021-05-04,True,2021-05-05,60.94,rollback,,
ONE_BOOK,JNJ,2021-04-20,161.0,284.6264,2021-05-05,True,2021-05-06,166.79,rollback,,
ONE_BOOK,VZ,2021-05-03,58.23,803.6901,2021-05-07,True,2021-05-10,59.08,rollback,,
ONE_BOOK,NKE,2021-04-13,134.4645,689.1311,2021-05-10,True,2021-05-11,138.38,rollback,1.0,2021-05-03
ONE_BOOK,RF,2021-04-15,21.23,2168.7815,2021-05-10,True,2021-05-11,22.46,rollback,,
ONE_BOOK,MS,2021-04-15,81.35,566.0176,2021-05-11,True,2021-05-12,85.4,rollback,,
ONE_BOOK,KMI,2021-02-16,15.07,2635.4472,2021-05-13,True,2021-05-14,18.23,rollback,,
ONE_BOOK,MRK,2021-05-06,77.44,601.1195,2021-05-18,True,2021-05-19,78.925,rollback,,
ONE_BOOK,BMY,2021-05-14,65.2,716.1797,2021-05-25,True,2021-05-26,66.72,rollback,,
ONE_BOOK,CCL,2021-04-27,27.59,1696.1967,2021-06-03,True,2021-06-04,30.92,rollback,,
ONE_BOOK,APH,2021-05-10,33.4501,2811.4808,2021-06-07,True,2021-06-08,34.27,rollback,1.0,2021-05-11
ONE_BOOK,GM,2021-05-26,56.97,869.4854,2021-06-10,True,2021-06-11,61.36,rollback,,
ONE_BOOK,MSFT,2021-06-07,249.98,215.8606,2021-06-11,True,2021-06-14,257.9,rollback,,
ONE_BOOK,F,2021-04-06,12.4867,7321.129,2021-06-14,True,2021-06-15,14.91,rollback,1.0,2021-04-27
ONE_BOOK,EBAY,2021-05-11,59.8664,1543.9259,2021-06-14,True,2021-06-15,66.0,rollback,1.0,2021-05-12
ONE_BOOK,ORLY,2021-06-16,35.8133,1476.8523,2021-06-23,True,2021-06-24,36.544,rollback,,
ONE_BOOK,AMZN,2021-06-09,163.6435,327.0659,2021-06-24,True,2021-06-25,173.2,rollback,,
ONE_BOOK,NOW,2021-06-11,98.0,547.5527,2021-07-01,True,2021-07-02,109.65,rollback,,
ONE_BOOK,AMD,2021-04-22,81.61,565.644,2021-07-07,True,2021-07-08,87.86,rollback,,
ONE_BOOK,NFLX,2021-06-15,50.123,1060.7393,2021-07-07,False,2021-07-08,53.093,rollback,,
ONE_BOOK,MDT,2021-06-16,124.821,842.4914,2021-08-04,True,2021-08-05,128.51,rollback,1.0,2021-06-17
ONE_BOOK,MU,2021-06-16,82.73,639.3521,2021-08-05,False,2021-08-06,81.2,rollback,,
ONE_BOOK,CNP,2021-07-09,25.38,2083.7792,2021-08-12,True,2021-08-13,26.87,rollback,,
ONE_BOOK,BAC,2021-07-02,41.37,1308.315,2021-08-17,True,2021-08-18,40.77,rollback,,
ONE_BOOK,WMT,2021-05-19,46.9033,997.7529,2021-08-18,True,2021-08-19,49.4433,rollback,,
ONE_BOOK,CSCO,2021-05-07,52.2967,1768.8259,2021-08-31,True,2021-09-01,59.02,rollback,1.0,2021-05-13
ONE_BOOK,MGM,2021-06-24,44.15,1213.1748,2021-09-01,True,2021-09-02,42.48,rollback,,
ONE_BOOK,MO,2021-06-08,50.55,1062.5177,2021-09-07,True,2021-09-08,50.66,rollback,,
ONE_BOOK,CMCSA,2021-08-06,58.2,925.8419,2021-09-07,True,2021-09-08,60.16,rollback,,
ONE_BOOK,NOW,2021-08-20,118.21,453.1618,2021-09-08,True,2021-09-09,131.156,rollback,,
ONE_BOOK,NFLX,2021-08-06,52.4,1028.372,2021-09-13,True,2021-09-14,58.489,rollback,,
ONE_BOOK,UAL,2021-09-08,46.7,1190.1603,2021-09-28,True,2021-09-29,48.8808,rollback,,
ONE_BOOK,CCL,2021-09-14,23.2,2364.7564,2021-09-29,True,2021-09-30,25.44,rollback,,
ONE_BOOK,KIM,2021-08-06,21.62,2492.1973,2021-10-21,True,2021-10-22,22.92,rollback,,
ONE_BOOK,UAA,2021-10-22,20.82,2588.6111,2021-10-29,True,2021-11-01,22.0,rollback,,
ONE_BOOK,SBUX,2021-09-01,118.01,475.0482,2021-11-08,True,2021-11-09,114.65,rollback,,
ONE_BOOK,KO,2021-09-02,56.4762,1971.3219,2021-11-08,True,2021-11-09,56.41,rollback,1.0,2021-09-09
ONE_BOOK,GPS,2021-09-29,25.49,2158.8205,2021-11-08,True,2021-11-09,24.59,rollback,,
ONE_BOOK,LRCX,2021-04-27,64.736,722.8703,2021-11-10,True,2021-11-11,61.359,rollback,,
ONE_BOOK,UAL,2021-11-02,47.915,1126.6998,2021-11-11,True,2021-11-12,51.35,rollback,,
ONE_BOOK,BA,2021-06-25,250.75,214.6675,2021-11-16,True,2021-11-17,229.54,rollback,,
ONE_BOOK,INTC,2021-11-09,51.2565,2146.2011,2021-12-08,False,2021-12-09,51.3,rollback,1.0,2021-11-10
ONE_BOOK,KHC,2021-09-09,36.92,1493.7495,2021-12-17,True,2021-12-20,35.26,rollback,,
ONE_BOOK,CMG,2021-11-10,35.88,1529.6911,2021-12-28,True,2021-12-29,34.789,rollback,,
ONE_BOOK,VZ,2021-07-08,55.7244,1913.5739,2021-12-29,True,2021-12-30,52.38,rollback,1.0,2021-08-13
ONE_BOOK,FCX,2021-11-12,40.67,1343.2775,2021-12-30,True,2021-12-31,41.64,rollback,,
ONE_BOOK,BMY,2021-08-20,68.71,779.6672,2022-01-03,True,2022-01-04,61.5,rollback,,
