run,date,equity,n_pos,drawn,gross
MARGIN_BRIDGE,2024-05-08,632480.44,13,149610.44,782090.88
MARGIN_BRIDGE,2024-05-09,635075.24,13,149650.99,784726.23
MARGIN_BRIDGE,2024-05-10,639656.08,13,149691.55,789347.63
MARGIN_BRIDGE,2024-05-13,644031.91,13,149732.12,793764.03
MARGIN_BRIDGE,2024-05-14,646447.8,13,149772.7,796220.5
MARGIN_BRIDGE,2024-05-15,651518.06,13,147033.75,798551.81
MARGIN_BRIDGE,2024-05-16,655104.46,13,147073.6,802178.06
MARGIN_BRIDGE,2024-05-17,657084.35,13,147113.46,804197.82
MARGIN_BRIDGE,2024-05-20,661477.71,13,149499.93,810977.65
MARGIN_BRIDGE,2024-05-21,658349.75,13,149540.45,807890.2
MARGIN_BRIDGE,2024-05-22,653042.27,13,147109.35,800151.62
MARGIN_BRIDGE,2024-05-23,630555.82,13,147149.22,777705.04
MARGIN_BRIDGE,2024-05-24,637437.72,11,18005.53,655443.25
MARGIN_BRIDGE,2024-05-28,638722.21,11,18010.41,656732.62
MARGIN_BRIDGE,2024-05-29,630697.04,11,18015.29,648712.33
MARGIN_BRIDGE,2024-05-30,639689.59,11,18020.17,657709.76
MARGIN_BRIDGE,2024-05-31,654240.56,12,82131.09,736371.65
MARGIN_BRIDGE,2024-06-03,660265.71,13,147791.42,808057.13
MARGIN_BRIDGE,2024-06-04,666936.92,13,147831.48,814768.4
MARGIN_BRIDGE,2024-06-05,669683.18,13,147871.54,817554.73
MARGIN_BRIDGE,2024-06-06,667190.13,13,148725.97,815916.11
MARGIN_BRIDGE,2024-06-07,662114.41,13,150366.07,812480.48
MARGIN_BRIDGE,2024-06-10,669515.83,12,89035.68,758551.51
MARGIN_BRIDGE,2024-06-11,667519.15,13,155860.39,823379.55
MARGIN_BRIDGE,2024-06-12,666207.96,13,155902.64,822110.6
MARGIN_BRIDGE,2024-06-13,661501.49,13,154231.43,815732.92
MARGIN_BRIDGE,2024-06-14,655189.9,13,151434.1,806624.0
MARGIN_BRIDGE,2024-06-17,668181.27,13,151475.14,819656.42
MARGIN_BRIDGE,2024-06-18,665387.0,13,151516.2,816903.2
MARGIN_BRIDGE,2024-06-20,668481.92,13,151557.26,820039.18
MARGIN_BRIDGE,2024-06-21,669053.03,13,151598.34,820651.37
MARGIN_BRIDGE,2024-06-24,665489.02,13,151639.43,817128.45
MARGIN_BRIDGE,2024-06-25,664376.68,13,151353.85,815730.53
MARGIN_BRIDGE,2024-06-26,666472.63,13,142771.15,809243.78
MARGIN_BRIDGE,2024-06-27,678496.56,13,142809.84,821306.4
MARGIN_BRIDGE,2024-06-28,678781.51,13,142848.55,821630.05
MARGIN_BRIDGE,2024-07-01,680067.29,13,142887.26,822954.55
MARGIN_BRIDGE,2024-07-02,689015.84,13,142925.99,831941.83
MARGIN_BRIDGE,2024-07-03,695784.57,13,142964.73,838749.29
MARGIN_BRIDGE,2024-07-05,699147.18,13,143003.48,842150.66
MARGIN_BRIDGE,2024-07-08,706497.86,11,7764.14,714262.0
MARGIN_BRIDGE,2024-07-09,709973.77,10,0.0,647543.09
MARGIN_BRIDGE,2024-07-10,714497.12,11,8512.15,723009.27
MARGIN_BRIDGE,2024-07-11,710509.47,13,152419.15,862928.62
MARGIN_BRIDGE,2024-07-12,720629.26,13,150438.56,871067.83
MARGIN_BRIDGE,2024-07-15,714541.89,13,150479.34,865021.23
MARGIN_BRIDGE,2024-07-16,734515.68,13,162949.84,897465.52
MARGIN_BRIDGE,2024-07-17,730409.48,13,162994.0,893403.49
MARGIN_BRIDGE,2024-07-18,724900.3,13,163038.18,887938.48
MARGIN_BRIDGE,2024-07-19,720092.55,11,24330.87,744423.42
MARGIN_BRIDGE,2024-07-22,718790.58,9,0.0,590631.09
MARGIN_BRIDGE,2024-07-23,716601.36,11,15461.0,732062.36
MARGIN_BRIDGE,2024-07-24,700147.16,10,0.0,646365.56
MARGIN_BRIDGE,2024-07-25,691870.42,9,0.0,562897.89
MARGIN_BRIDGE,2024-07-26,717894.55,10,0.0,683077.42
MARGIN_BRIDGE,2024-07-29,716768.44,11,37319.28,754087.73
MARGIN_BRIDGE,2024-07-30,719664.27,12,109751.04,829415.31
MARGIN_BRIDGE,2024-07-31,730631.69,13,182889.41,913521.09
MARGIN_BRIDGE,2024-08-01,713739.41,13,182938.97,896678.38
MARGIN_BRIDGE,2024-08-02,689040.17,13,182988.56,872028.72
MARGIN_BRIDGE,2024-08-05,669573.66,13,177293.3,846866.96
MARGIN_BRIDGE,2024-08-06,676230.54,12,102182.86,778413.4
MARGIN_BRIDGE,2024-08-07,663683.37,13,169856.95,833540.32
MARGIN_BRIDGE,2024-08-08,675386.72,13,169902.99,845289.71
MARGIN_BRIDGE,2024-08-09,675607.72,13,169949.04,845556.76
MARGIN_BRIDGE,2024-08-12,677124.07,13,172436.66,849560.73
MARGIN_BRIDGE,2024-08-13,708443.92,13,172483.39,880927.32
MARGIN_BRIDGE,2024-08-14,710954.29,13,172530.14,883484.43
MARGIN_BRIDGE,2024-08-15,726094.45,13,172576.9,898671.35
MARGIN_BRIDGE,2024-08-16,728635.43,13,172623.68,901259.1
MARGIN_BRIDGE,2024-08-19,734517.07,13,161761.51,896278.58
MARGIN_BRIDGE,2024-08-20,728826.9,13,161805.35,890632.26
MARGIN_BRIDGE,2024-08-21,731855.47,13,155470.14,887325.61
MARGIN_BRIDGE,2024-08-22,719134.07,13,155512.28,874646.35
MARGIN_BRIDGE,2024-08-23,737005.73,13,155554.43,892560.16
MARGIN_BRIDGE,2024-08-26,731473.97,13,155596.59,887070.55
MARGIN_BRIDGE,2024-08-27,730507.51,13,156724.7,887232.21
MARGIN_BRIDGE,2024-08-28,713140.84,12,80775.16,793916.0
MARGIN_BRIDGE,2024-08-29,716031.59,12,78807.51,794839.1
MARGIN_BRIDGE,2024-08-30,720886.56,12,78828.87,799715.44
MARGIN_BRIDGE,2024-09-03,707491.76,12,78849.61,786341.37
MARGIN_BRIDGE,2024-09-04,709023.43,11,0.0,703836.93
MARGIN_BRIDGE,2024-09-05,710112.39,12,65860.55,775972.94
MARGIN_BRIDGE,2024-09-06,692346.47,13,136925.45,829271.91
MARGIN_BRIDGE,2024-09-09,703058.1,12,66882.61,769940.71
MARGIN_BRIDGE,2024-09-10,704979.87,14,207994.76,912974.63
MARGIN_BRIDGE,2024-09-11,710269.41,14,208049.49,918318.89
MARGIN_BRIDGE,2024-09-12,717079.61,14,208104.22,925183.84
MARGIN_BRIDGE,2024-09-13,720972.69,14,208158.97,929131.66
MARGIN_BRIDGE,2024-09-16,726254.47,14,208213.74,934468.21
MARGIN_BRIDGE,2024-09-17,726165.93,14,206444.91,932610.83
MARGIN_BRIDGE,2024-09-18,724563.28,14,207511.86,932075.14
MARGIN_BRIDGE,2024-09-19,736732.87,14,207566.46,944299.33
MARGIN_BRIDGE,2024-09-20,731703.92,14,207621.07,939324.99
MARGIN_BRIDGE,2024-09-23,738887.9,14,201026.41,939914.31
MARGIN_BRIDGE,2024-09-24,746410.35,14,200519.49,946929.84
MARGIN_BRIDGE,2024-09-25,743424.59,14,200572.25,943996.84
MARGIN_BRIDGE,2024-09-26,765763.38,14,200625.01,966388.4
MARGIN_BRIDGE,2024-09-27,777403.24,14,200677.8,978081.04
MARGIN_BRIDGE,2024-09-30,770685.66,14,200730.6,971416.25
MARGIN_BRIDGE,2024-10-01,771043.28,13,121974.99,893018.28
MARGIN_BRIDGE,2024-10-02,768536.29,10,0.0,661609.8
MARGIN_BRIDGE,2024-10-03,765917.15,10,0.0,658990.66
MARGIN_BRIDGE,2024-10-04,771049.93,10,0.0,664123.44
MARGIN_BRIDGE,2024-10-07,771802.89,13,124970.1,896772.99
MARGIN_BRIDGE,2024-10-08,764461.68,13,125001.49,889463.17
MARGIN_BRIDGE,2024-10-09,772011.19,14,200052.71,972063.91
MARGIN_BRIDGE,2024-10-10,769656.33,14,200102.96,969759.3
MARGIN_BRIDGE,2024-10-11,780942.58,14,200153.23,981095.81
MARGIN_BRIDGE,2024-10-14,782423.13,14,200203.5,982626.64
MARGIN_BRIDGE,2024-10-15,784122.46,14,200253.79,984376.25
MARGIN_BRIDGE,2024-10-16,790988.17,14,193877.34,984865.51
MARGIN_BRIDGE,2024-10-17,784463.57,14,193926.04,978389.61
MARGIN_BRIDGE,2024-10-18,793467.64,14,193790.29,987257.92
MARGIN_BRIDGE,2024-10-21,785497.59,14,193838.96,979336.55
MARGIN_BRIDGE,2024-10-22,786175.23,14,192219.61,978394.84
MARGIN_BRIDGE,2024-10-23,781684.95,14,192267.89,973952.84
MARGIN_BRIDGE,2024-10-24,781914.71,14,191141.95,973056.67
MARGIN_BRIDGE,2024-10-25,777488.51,14,191189.97,968678.48
MARGIN_BRIDGE,2024-10-28,782888.46,14,191237.99,974126.45
MARGIN_BRIDGE,2024-10-29,777821.96,14,191286.03,969107.99
MARGIN_BRIDGE,2024-10-30,762427.42,14,181771.09,944198.52
MARGIN_BRIDGE,2024-10-31,745926.59,14,181816.75,927743.35
MARGIN_BRIDGE,2024-11-01,749181.43,14,181861.12,931042.55
MARGIN_BRIDGE,2024-11-04,745446.58,14,181905.51,927352.09
MARGIN_BRIDGE,2024-11-05,753548.98,14,181949.9,935498.88
MARGIN_BRIDGE,2024-11-06,756735.44,14,181994.3,938729.74
MARGIN_BRIDGE,2024-11-07,775022.02,14,182038.72,957060.74
MARGIN_BRIDGE,2024-11-08,771433.9,14,182083.15,953517.04
MARGIN_BRIDGE,2024-11-11,769901.62,14,182127.58,952029.2
MARGIN_BRIDGE,2024-11-12,757822.56,14,182172.03,939994.59
MARGIN_BRIDGE,2024-11-13,755958.04,14,176441.5,932399.54
MARGIN_BRIDGE,2024-11-14,745749.65,14,176484.56,922234.21
MARGIN_BRIDGE,2024-11-15,736325.25,14,176527.63,912852.88
MARGIN_BRIDGE,2024-11-18,749472.12,14,164311.39,913783.52
MARGIN_BRIDGE,2024-11-19,753019.97,14,164351.49,917371.46
MARGIN_BRIDGE,2024-11-20,750945.1,14,164391.6,915336.7
MARGIN_BRIDGE,2024-11-21,762082.71,14,164431.72,926514.43
MARGIN_BRIDGE,2024-11-22,773823.91,14,164471.85,938295.76
MARGIN_BRIDGE,2024-11-25,789928.57,14,164511.99,954440.56
MARGIN_BRIDGE,2024-11-26,776631.51,15,230011.43,1006642.93
MARGIN_BRIDGE,2024-11-27,778127.96,15,228720.73,1006848.69
MARGIN_BRIDGE,2024-11-29,778383.19,15,228776.55,1007159.74
MARGIN_BRIDGE,2024-12-02,786756.44,14,199461.97,986218.41
MARGIN_BRIDGE,2024-12-03,781815.22,14,199509.31,981324.53
MARGIN_BRIDGE,2024-12-04,780150.93,14,199556.65,979707.58
MARGIN_BRIDGE,2024-12-05,773624.62,14,201894.89,975519.5
MARGIN_BRIDGE,2024-12-06,772926.45,14,231790.83,1004717.28
MARGIN_BRIDGE,2024-12-09,768603.28,14,231845.84,1000449.12
MARGIN_BRIDGE,2024-12-10,765008.14,13,156188.4,921196.54
MARGIN_BRIDGE,2024-12-11,769489.16,12,97225.43,866714.59
MARGIN_BRIDGE,2024-12-12,772352.7,13,174126.47,946479.17
MARGIN_BRIDGE,2024-12-13,758910.21,13,174167.79,933078.0
MARGIN_BRIDGE,2024-12-16,751259.3,13,174209.12,925468.42
MARGIN_BRIDGE,2024-12-17,753256.18,13,174250.46,927506.64
MARGIN_BRIDGE,2024-12-18,733982.2,12,90421.81,824404.01
MARGIN_BRIDGE,2024-12-19,732787.41,11,11338.82,744126.23
MARGIN_BRIDGE,2024-12-20,741520.69,11,11341.51,752862.2
MARGIN_BRIDGE,2024-12-23,745122.63,12,85531.3,830653.93
MARGIN_BRIDGE,2024-12-24,751379.81,13,160289.24,911669.05
MARGIN_BRIDGE,2024-12-26,750158.96,13,160327.28,910486.24
MARGIN_BRIDGE,2024-12-27,744401.01,13,164239.84,908640.86
MARGIN_BRIDGE,2024-12-30,734125.53,13,164278.82,898404.35
MARGIN_BRIDGE,2024-12-31,735774.29,13,164317.8,900092.09
MARGIN_BRIDGE,2025-01-02,735377.82,13,164355.82,899733.64
MARGIN_BRIDGE,2025-01-03,743457.32,13,164393.84,907851.16
MARGIN_BRIDGE,2025-01-06,746816.22,13,164431.87,911248.1
MARGIN_BRIDGE,2025-01-07,741433.54,13,164469.91,905903.45
MARGIN_BRIDGE,2025-01-08,736527.78,13,161837.67,898365.45
MARGIN_BRIDGE,2025-01-10,748662.53,13,161875.11,910537.64
MARGIN_BRIDGE,2025-01-13,754282.78,13,161912.56,916195.34
MARGIN_BRIDGE,2025-01-14,760275.08,13,161950.02,922225.1
MARGIN_BRIDGE,2025-01-15,768077.42,13,161987.48,930064.9
MARGIN_BRIDGE,2025-01-16,769672.6,13,162024.96,931697.56
MARGIN_BRIDGE,2025-01-17,773436.07,13,162062.44,935498.52
MARGIN_BRIDGE,2025-01-21,770234.85,13,162099.94,932334.79
MARGIN_BRIDGE,2025-01-22,765913.33,13,161044.44,926957.76
MARGIN_BRIDGE,2025-01-23,774483.01,13,160756.68,935239.69
MARGIN_BRIDGE,2025-01-24,773187.01,13,160793.87,933980.89
MARGIN_BRIDGE,2025-01-27,759134.48,13,160831.07,919965.55
MARGIN_BRIDGE,2025-01-28,763046.48,14,224946.71,987993.19
MARGIN_BRIDGE,2025-01-29,766685.14,14,224872.36,991557.51
MARGIN_BRIDGE,2025-01-30,776054.77,14,222254.75,998309.51
MARGIN_BRIDGE,2025-01-31,764945.9,14,222306.17,987252.07
MARGIN_BRIDGE,2025-02-03,747856.55,13,157967.52,905824.07
MARGIN_BRIDGE,2025-02-04,758405.67,12,82047.13,840452.8
MARGIN_BRIDGE,2025-02-05,762576.86,13,157807.64,920384.51
MARGIN_BRIDGE,2025-02-06,753705.19,13,157844.15,911549.34
MARGIN_BRIDGE,2025-02-07,752902.83,13,157880.67,910783.5
MARGIN_BRIDGE,2025-02-10,775058.91,13,157917.2,932976.1
MARGIN_BRIDGE,2025-02-11,769785.7,13,157953.73,927739.43
MARGIN_BRIDGE,2025-02-12,785509.01,14,216786.91,1002295.92
MARGIN_BRIDGE,2025-02-13,801277.56,14,216837.06,1018114.62
MARGIN_BRIDGE,2025-02-14,805550.17,14,216887.23,1022437.4
MARGIN_BRIDGE,2025-02-18,823609.83,14,216937.4,1040547.23
MARGIN_BRIDGE,2025-02-19,825577.04,14,224531.63,1050108.67
MARGIN_BRIDGE,2025-02-20,833115.46,14,224583.57,1057699.03
MARGIN_BRIDGE,2025-02-21,827751.8,14,224635.53,1052387.33
MARGIN_BRIDGE,2025-02-24,830457.51,14,224687.5,1055145.01
MARGIN_BRIDGE,2025-02-25,830457.97,14,222788.75,1053246.72
MARGIN_BRIDGE,2025-02-26,818634.1,14,226009.94,1044644.04
MARGIN_BRIDGE,2025-02-27,814183.17,14,219008.92,1033192.08
MARGIN_BRIDGE,2025-02-28,826146.75,12,84690.64,910837.39
MARGIN_BRIDGE,2025-03-03,814478.35,13,167452.89,981931.24
MARGIN_BRIDGE,2025-03-04,802211.33,13,167491.63,969702.97
MARGIN_BRIDGE,2025-03-05,813987.26,13,167530.38,981517.64
MARGIN_BRIDGE,2025-03-06,811806.61,12,85889.07,897695.68
MARGIN_BRIDGE,2025-03-07,825561.45,12,85908.94,911470.39
MARGIN_BRIDGE,2025-03-10,825460.67,12,85928.81,911389.48
MARGIN_BRIDGE,2025-03-11,813912.39,13,168192.61,982105.0
MARGIN_BRIDGE,2025-03-12,803383.48,13,168231.52,971615.0
MARGIN_BRIDGE,2025-03-13,800539.69,12,86033.49,886573.18
MARGIN_BRIDGE,2025-03-14,822560.61,13,167216.84,989777.44
MARGIN_BRIDGE,2025-03-17,848651.37,13,167255.52,1015906.89
MARGIN_BRIDGE,2025-03-18,844366.74,14,252014.08,1096380.82
MARGIN_BRIDGE,2025-03-19,848713.93,14,252072.38,1100786.31
MARGIN_BRIDGE,2025-03-20,847935.26,14,252130.7,1100065.96
MARGIN_BRIDGE,2025-03-21,838861.83,14,252189.03,1091050.86
MARGIN_BRIDGE,2025-03-24,857395.65,14,252247.37,1109643.03
MARGIN_BRIDGE,2025-03-25,854301.23,14,252305.73,1106606.96
MARGIN_BRIDGE,2025-03-26,840051.91,14,252364.1,1092416.01
MARGIN_BRIDGE,2025-03-27,825637.33,13,174707.57,1000344.9
MARGIN_BRIDGE,2025-03-28,813764.2,13,204452.25,1018216.45
MARGIN_BRIDGE,2025-03-31,818956.43,13,204499.55,1023455.98
MARGIN_BRIDGE,2025-04-01,813172.46,13,204546.86,1017719.32
MARGIN_BRIDGE,2025-04-02,816838.18,13,204594.18,1021432.36
MARGIN_BRIDGE,2025-04-03,762860.72,13,204641.52,967502.23
MARGIN_BRIDGE,2025-04-04,699247.41,13,204688.86,903936.27
MARGIN_BRIDGE,2025-04-07,692049.57,13,204736.21,896785.79
MARGIN_BRIDGE,2025-04-08,657081.1,13,204783.58,861864.68
MARGIN_BRIDGE,2025-04-09,735399.37,12,129666.93,865066.29
MARGIN_BRIDGE,2025-04-10,682008.08,13,200618.48,882626.56
MARGIN_BRIDGE,2025-04-11,697824.71,13,200664.89,898489.6
MARGIN_BRIDGE,2025-04-14,710208.27,13,200711.32,910919.58
MARGIN_BRIDGE,2025-04-15,709206.48,13,200757.75,909964.23
MARGIN_BRIDGE,2025-04-16,693404.36,13,200804.2,894208.55
MARGIN_BRIDGE,2025-04-17,699012.54,13,200850.65,899863.2
MARGIN_BRIDGE,2025-04-21,680740.34,13,200897.12,881637.46
MARGIN_BRIDGE,2025-04-22,702422.38,13,200943.6,903365.97
MARGIN_BRIDGE,2025-04-23,704892.21,13,200990.08,905882.3
MARGIN_BRIDGE,2025-04-24,735893.42,13,201036.58,936930.0
MARGIN_BRIDGE,2025-04-25,732397.52,13,201083.09,933480.62
MARGIN_BRIDGE,2025-04-28,731441.01,13,201129.61,932570.62
MARGIN_BRIDGE,2025-04-29,738238.57,13,192681.72,930920.29
MARGIN_BRIDGE,2025-04-30,729398.87,13,192726.3,922125.16
MARGIN_BRIDGE,2025-05-01,729432.02,13,192770.88,922202.9
MARGIN_BRIDGE,2025-05-02,746540.44,13,192815.48,939355.92
MARGIN_BRIDGE,2025-05-05,737650.69,13,192860.09,930510.78
MARGIN_BRIDGE,2025-05-06,732869.51,12,125581.23,858450.74
MARGIN_BRIDGE,2025-05-07,731471.48,10,0.0,710411.49
MARGIN_BRIDGE,2025-05-08,752325.57,9,0.0,662406.08
MARGIN_BRIDGE,2025-05-09,759707.11,11,61203.32,820910.43
MARGIN_BRIDGE,2025-05-12,779885.58,12,140146.72,920032.3
MARGIN_BRIDGE,2025-05-13,796675.92,13,219136.62,1015812.54
MARGIN_BRIDGE,2025-05-14,793505.08,11,64928.83,858433.91
MARGIN_BRIDGE,2025-05-15,798374.98,12,143815.71,942190.69
MARGIN_BRIDGE,2025-05-16,804112.42,13,223709.93,1027822.36
MARGIN_BRIDGE,2025-05-19,790370.1,13,223761.69,1014131.79
MARGIN_BRIDGE,2025-05-20,789724.25,13,223813.46,1013537.71
MARGIN_BRIDGE,2025-05-21,769994.86,13,223865.24,993860.09
MARGIN_BRIDGE,2025-05-22,749958.88,11,49750.85,799709.73
MARGIN_BRIDGE,2025-05-23,749147.98,10,0.0,720559.6
MARGIN_BRIDGE,2025-05-27,759310.08,12,122354.28,881664.36
MARGIN_BRIDGE,2025-05-28,752073.55,13,198656.47,950730.01
MARGIN_BRIDGE,2025-05-29,755872.78,13,198702.43,954575.2
MARGIN_BRIDGE,2025-05-30,754056.67,13,198748.4,952805.06
MARGIN_BRIDGE,2025-06-02,761484.51,13,198794.38,960278.89
MARGIN_BRIDGE,2025-06-03,766539.79,13,198840.37,965380.15
MARGIN_BRIDGE,2025-06-04,760656.2,13,198886.37,959542.57
MARGIN_BRIDGE,2025-06-05,755207.16,13,198932.38,954139.54
MARGIN_BRIDGE,2025-06-06,756932.47,13,198978.4,955910.87
MARGIN_BRIDGE,2025-06-09,760825.93,13,199024.44,959850.37
MARGIN_BRIDGE,2025-06-10,776394.45,13,199070.48,975464.93
MARGIN_BRIDGE,2025-06-11,769336.9,13,196984.97,966321.87
MARGIN_BRIDGE,2025-06-12,774055.26,13,190722.39,964777.64
MARGIN_BRIDGE,2025-06-13,769651.27,13,190766.51,960417.78
MARGIN_BRIDGE,2025-06-16,773382.85,13,190810.64,964193.5
MARGIN_BRIDGE,2025-06-17,751716.32,13,197602.86,949319.19
MARGIN_BRIDGE,2025-06-18,761498.65,13,197648.58,959147.22
MARGIN_BRIDGE,2025-06-20,767563.56,13,197694.3,965257.87
MARGIN_BRIDGE,2025-06-23,762635.3,13,184086.81,946722.11
MARGIN_BRIDGE,2025-06-24,778113.21,13,184129.4,962242.61
MARGIN_BRIDGE,2025-06-25,776572.74,13,187573.32,964146.05
MARGIN_BRIDGE,2025-06-26,795075.6,13,187616.71,982692.32
MARGIN_BRIDGE,2025-06-27,795693.52,13,188686.22,984379.73
MARGIN_BRIDGE,2025-06-30,796499.96,13,188729.87,985229.82
MARGIN_BRIDGE,2025-07-01,808054.22,13,188773.53,996827.75
MARGIN_BRIDGE,2025-07-02,819528.09,13,192698.65,1012226.74
MARGIN_BRIDGE,2025-07-03,826501.2,13,192743.23,1019244.43
MARGIN_BRIDGE,2025-07-07,814437.48,13,192787.82,1007225.3
MARGIN_BRIDGE,2025-07-08,816693.43,11,40548.5,857241.93
MARGIN_BRIDGE,2025-07-09,838227.24,13,206147.47,1044374.7
MARGIN_BRIDGE,2025-07-10,837123.87,13,206195.16,1043319.03
MARGIN_BRIDGE,2025-07-11,828687.2,13,206242.86,1034930.06
MARGIN_BRIDGE,2025-07-14,826073.76,12,120880.54,946954.3
MARGIN_BRIDGE,2025-07-15,822161.38,13,205146.81,1027308.19
MARGIN_BRIDGE,2025-07-16,824776.59,13,205194.27,1029970.86
MARGIN_BRIDGE,2025-07-17,832316.54,13,205241.74,1037558.28
MARGIN_BRIDGE,2025-07-18,835256.52,13,205289.22,1040545.74
MARGIN_BRIDGE,2025-07-21,828385.13,13,205336.72,1033721.85
MARGIN_BRIDGE,2025-07-22,837385.21,13,205384.22,1042769.43
MARGIN_BRIDGE,2025-07-23,838105.61,13,205431.74,1043537.35
MARGIN_BRIDGE,2025-07-24,836104.95,13,209708.98,1045813.93
MARGIN_BRIDGE,2025-07-25,835471.53,13,209757.5,1045229.03
MARGIN_BRIDGE,2025-07-28,837193.36,13,209806.02,1046999.39
MARGIN_BRIDGE,2025-07-29,828443.71,13,195532.1,1023975.81
MARGIN_BRIDGE,2025-07-30,826504.54,13,195577.34,1022081.88
MARGIN_BRIDGE,2025-07-31,821701.7,13,195622.59,1017324.28
MARGIN_BRIDGE,2025-08-01,802522.43,13,195667.84,998190.27
MARGIN_BRIDGE,2025-08-04,816005.01,12,107307.27,923312.27
MARGIN_BRIDGE,2025-08-05,822898.73,13,189904.14,1012802.86
MARGIN_BRIDGE,2025-08-06,803106.02,13,189948.07,993054.09
MARGIN_BRIDGE,2025-08-07,800669.2,13,189992.02,990661.21
MARGIN_BRIDGE,2025-08-08,805581.78,13,190035.97,995617.75
MARGIN_BRIDGE,2025-08-11,801556.91,13,190079.93,991636.84
MARGIN_BRIDGE,2025-08-12,815441.81,13,185816.17,1001257.98
MARGIN_BRIDGE,2025-08-13,823250.37,13,185859.15,1009109.53
MARGIN_BRIDGE,2025-08-14,823192.82,13,185902.15,1009094.97
MARGIN_BRIDGE,2025-08-15,830850.18,14,246747.04,1077597.21
MARGIN_BRIDGE,2025-08-18,829383.56,13,177767.15,1007150.71
MARGIN_BRIDGE,2025-08-19,833999.73,13,177808.28,1011808.01
MARGIN_BRIDGE,2025-08-20,826941.03,13,177849.41,1004790.45
MARGIN_BRIDGE,2025-08-21,827555.48,13,177890.56,1005446.04
MARGIN_BRIDGE,2025-08-22,852716.1,12,87632.62,940348.73
MARGIN_BRIDGE,2025-08-25,850365.51,13,172861.12,1023226.63
MARGIN_BRIDGE,2025-08-26,850574.58,12,89021.96,939596.54
MARGIN_BRIDGE,2025-08-27,854088.5,11,11104.42,865192.92
MARGIN_BRIDGE,2025-08-28,857346.51,12,132180.15,989526.67
MARGIN_BRIDGE,2025-08-29,838169.39,13,217722.65,1055892.04
MARGIN_BRIDGE,2025-09-02,831943.44,12,135988.08,967931.52
MARGIN_BRIDGE,2025-09-03,830793.08,13,219442.14,1050235.22
MARGIN_BRIDGE,2025-09-04,833205.58,13,218675.57,1051881.15
MARGIN_BRIDGE,2025-09-05,840498.2,13,218725.29,1059223.49
MARGIN_BRIDGE,2025-09-08,846299.05,13,218775.03,1065074.07
MARGIN_BRIDGE,2025-09-09,851016.54,13,218824.77,1069841.31
MARGIN_BRIDGE,2025-09-10,862800.81,13,218874.53,1081675.33
MARGIN_BRIDGE,2025-09-11,896565.63,13,218924.3,1115489.93
MARGIN_BRIDGE,2025-09-12,920330.67,13,218974.08,1139304.75
MARGIN_BRIDGE,2025-09-15,927354.73,13,219023.87,1146378.6
MARGIN_BRIDGE,2025-09-16,922591.0,13,219073.67,1141664.67
MARGIN_BRIDGE,2025-09-17,917361.61,13,219123.48,1136485.09
MARGIN_BRIDGE,2025-09-18,932537.33,13,212841.33,1145378.66
MARGIN_BRIDGE,2025-09-19,934975.41,13,212889.73,1147865.13
MARGIN_BRIDGE,2025-09-22,935392.96,13,212938.13,1148331.09
MARGIN_BRIDGE,2025-09-23,930754.62,13,212986.55,1143741.17
MARGIN_BRIDGE,2025-09-24,937816.93,13,213034.98,1150851.91
MARGIN_BRIDGE,2025-09-25,926878.2,13,213083.42,1139961.62
MARGIN_BRIDGE,2025-09-26,932536.96,13,200185.7,1132722.66
MARGIN_BRIDGE,2025-09-29,938494.26,13,200231.22,1138725.48
MARGIN_BRIDGE,2025-09-30,942550.12,13,200276.75,1142826.87
MARGIN_BRIDGE,2025-10-01,954825.83,13,206015.97,1160841.8
MARGIN_BRIDGE,2025-10-02,950381.76,13,206061.59,1156443.35
MARGIN_BRIDGE,2025-10-03,956814.69,14,260279.83,1217094.52
MARGIN_BRIDGE,2025-10-06,961776.63,14,260337.47,1222114.1
MARGIN_BRIDGE,2025-10-07,966682.77,14,259208.29,1225891.06
MARGIN_BRIDGE,2025-10-08,972912.92,14,259265.68,1232178.6
MARGIN_BRIDGE,2025-10-09,966237.63,14,259323.09,1225560.72
MARGIN_BRIDGE,2025-10-10,924647.69,14,278133.48,1202781.17
MARGIN_BRIDGE,2025-10-13,942398.43,14,278418.98,1220817.4
MARGIN_BRIDGE,2025-10-14,944786.18,14,278480.63,1223266.81
MARGIN_BRIDGE,2025-10-15,949965.99,14,278542.29,1228508.28
MARGIN_BRIDGE,2025-10-16,944597.9,14,278603.97,1223201.86
MARGIN_BRIDGE,2025-10-17,945651.73,14,278665.66,1224317.39
MARGIN_BRIDGE,2025-10-20,965233.77,14,278727.36,1243961.13
MARGIN_BRIDGE,2025-10-21,972658.07,14,276056.93,1248715.0
MARGIN_BRIDGE,2025-10-22,956828.33,14,273792.51,1230620.84
MARGIN_BRIDGE,2025-10-23,949314.15,14,270603.79,1219917.94
MARGIN_BRIDGE,2025-10-24,959016.99,13,196972.89,1155989.88
MARGIN_BRIDGE,2025-10-27,974016.99,13,197016.5,1171033.49
MARGIN_BRIDGE,2025-10-28,966044.34,13,197060.13,1163104.47
MARGIN_BRIDGE,2025-10-29,971644.35,13,196080.76,1167725.11
MARGIN_BRIDGE,2025-10-30,968670.96,13,196124.18,1164795.14
MARGIN_BRIDGE,2025-10-31,978832.45,14,294400.06,1273232.51
MARGIN_BRIDGE,2025-11-03,972511.95,14,294035.84,1266547.79
MARGIN_BRIDGE,2025-11-04,946661.77,13,213997.28,1160659.05
