run,date,equity,n_pos,units,drawn,gross
ADDS_ONLY,2024-12-09,567476.27,7,10,0.0,514875.33
ADDS_ONLY,2024-12-10,572827.94,7,10,0.0,520227.0
ADDS_ONLY,2024-12-11,573814.14,7,10,0.0,521213.2
ADDS_ONLY,2024-12-12,571621.12,7,10,0.0,519020.18
ADDS_ONLY,2024-12-13,571299.4,7,10,0.0,518698.46
ADDS_ONLY,2024-12-16,567626.73,7,10,0.0,515025.79
ADDS_ONLY,2024-12-17,570569.14,7,10,0.0,517968.2
ADDS_ONLY,2024-12-18,559886.87,7,10,0.0,502451.66
ADDS_ONLY,2024-12-19,559492.54,5,9,0.0,438046.23
ADDS_ONLY,2024-12-20,562893.42,5,9,0.0,441447.12
ADDS_ONLY,2024-12-23,566832.85,6,10,0.0,501697.29
ADDS_ONLY,2024-12-24,568986.9,6,10,0.0,503851.33
ADDS_ONLY,2024-12-26,567459.18,6,10,0.0,502323.61
ADDS_ONLY,2024-12-27,563074.94,6,10,0.0,501804.8
ADDS_ONLY,2024-12-30,558473.52,6,10,0.0,497203.38
ADDS_ONLY,2024-12-31,559807.36,6,10,0.0,498537.22
ADDS_ONLY,2025-01-02,558280.39,6,10,0.0,497010.26
ADDS_ONLY,2025-01-03,559065.99,6,10,0.0,497795.85
ADDS_ONLY,2025-01-06,557533.66,6,10,0.0,496263.52
ADDS_ONLY,2025-01-07,552765.81,6,10,0.0,491495.67
ADDS_ONLY,2025-01-08,552309.13,6,10,0.0,490625.74
ADDS_ONLY,2025-01-10,564868.82,6,10,0.0,503185.43
ADDS_ONLY,2025-01-13,568707.09,6,10,0.0,507023.7
ADDS_ONLY,2025-01-14,573324.79,6,10,0.0,511641.4
ADDS_ONLY,2025-01-15,577124.54,6,10,0.0,515441.15
ADDS_ONLY,2025-01-16,579407.21,6,10,0.0,517723.82
ADDS_ONLY,2025-01-17,582707.75,6,10,0.0,521024.36
ADDS_ONLY,2025-01-21,576483.44,6,10,0.0,514800.05
ADDS_ONLY,2025-01-22,575933.95,6,10,0.0,512872.0
ADDS_ONLY,2025-01-23,578606.25,6,10,0.0,515544.3
ADDS_ONLY,2025-01-24,574269.29,6,10,0.0,511207.34
ADDS_ONLY,2025-01-27,572369.63,6,10,0.0,509307.67
ADDS_ONLY,2025-01-28,573990.36,6,10,0.0,502740.92
ADDS_ONLY,2025-01-29,577829.67,6,9,0.0,451474.84
ADDS_ONLY,2025-01-30,582644.46,7,10,0.0,514301.21
ADDS_ONLY,2025-01-31,574958.59,7,10,0.0,506615.34
ADDS_ONLY,2025-02-03,561915.01,7,10,0.0,506997.07
ADDS_ONLY,2025-02-04,565335.1,6,8,0.0,392412.25
ADDS_ONLY,2025-02-05,572042.41,7,10,0.0,512685.22
ADDS_ONLY,2025-02-06,573374.97,7,10,0.0,514017.78
ADDS_ONLY,2025-02-07,577870.32,7,10,0.0,518513.12
ADDS_ONLY,2025-02-10,603489.3,7,10,0.0,544132.1
ADDS_ONLY,2025-02-11,590005.31,7,10,0.0,530648.11
ADDS_ONLY,2025-02-12,605235.42,7,10,0.0,519337.89
ADDS_ONLY,2025-02-13,612539.74,7,10,0.0,526642.22
ADDS_ONLY,2025-02-14,612508.73,7,10,0.0,526611.2
ADDS_ONLY,2025-02-18,626420.76,7,10,0.0,540523.24
ADDS_ONLY,2025-02-19,630716.78,7,10,0.0,544819.26
ADDS_ONLY,2025-02-20,635540.1,7,10,0.0,549642.57
ADDS_ONLY,2025-02-21,630555.32,7,10,0.0,544657.8
ADDS_ONLY,2025-02-24,629289.02,7,10,0.0,543391.49
ADDS_ONLY,2025-02-25,631800.73,7,10,0.0,542883.09
ADDS_ONLY,2025-02-26,625882.96,7,10,0.0,540077.43
ADDS_ONLY,2025-02-27,621863.31,7,10,0.0,531356.11
ADDS_ONLY,2025-02-28,629895.49,7,9,0.0,533698.97
ADDS_ONLY,2025-03-03,624209.75,8,10,0.0,590964.84
ADDS_ONLY,2025-03-04,612263.28,8,10,0.0,579018.37
ADDS_ONLY,2025-03-05,622004.32,8,10,0.0,588759.41
ADDS_ONLY,2025-03-06,619936.56,8,10,0.0,586691.66
ADDS_ONLY,2025-03-07,631945.03,8,10,0.0,598700.12
ADDS_ONLY,2025-03-10,636756.62,8,10,0.0,603511.71
ADDS_ONLY,2025-03-11,630984.61,8,10,0.0,597739.71
ADDS_ONLY,2025-03-12,624660.48,8,10,0.0,591415.58
ADDS_ONLY,2025-03-13,624519.64,7,9,0.0,530193.45
ADDS_ONLY,2025-03-14,639266.67,7,10,0.0,608101.81
ADDS_ONLY,2025-03-17,647519.24,7,10,0.0,616354.38
ADDS_ONLY,2025-03-18,646070.67,7,10,0.0,614905.81
ADDS_ONLY,2025-03-19,650912.6,7,10,0.0,619747.74
ADDS_ONLY,2025-03-20,652188.43,7,10,0.0,621023.57
ADDS_ONLY,2025-03-21,641692.79,7,10,0.0,610527.93
ADDS_ONLY,2025-03-24,650939.43,7,10,0.0,619774.57
ADDS_ONLY,2025-03-25,646966.94,7,10,0.0,615802.07
ADDS_ONLY,2025-03-26,641156.33,7,10,0.0,609991.46
ADDS_ONLY,2025-03-27,630265.14,7,10,0.0,603441.62
ADDS_ONLY,2025-03-28,625078.37,7,10,0.0,598254.85
ADDS_ONLY,2025-03-31,625790.23,7,10,0.0,598966.71
ADDS_ONLY,2025-04-01,620808.43,7,10,0.0,593984.91
ADDS_ONLY,2025-04-02,622251.3,7,10,0.0,595427.78
ADDS_ONLY,2025-04-03,582837.33,7,10,0.0,556013.81
ADDS_ONLY,2025-04-04,538594.16,7,10,0.0,511770.64
ADDS_ONLY,2025-04-07,533896.8,7,10,0.0,507073.28
ADDS_ONLY,2025-04-08,516491.25,7,10,0.0,489667.73
ADDS_ONLY,2025-04-09,562751.48,7,10,0.0,535927.97
ADDS_ONLY,2025-04-10,529336.36,7,10,0.0,502512.84
ADDS_ONLY,2025-04-11,537316.08,7,10,0.0,510492.56
ADDS_ONLY,2025-04-14,543375.78,7,10,0.0,516552.26
ADDS_ONLY,2025-04-15,543784.98,7,10,0.0,516961.46
ADDS_ONLY,2025-04-16,536978.8,7,10,0.0,510155.28
ADDS_ONLY,2025-04-17,541783.98,7,10,0.0,514960.46
ADDS_ONLY,2025-04-21,532364.19,7,10,0.0,505540.67
ADDS_ONLY,2025-04-22,542887.93,7,10,0.0,516064.42
ADDS_ONLY,2025-04-23,545717.21,7,10,0.0,518893.7
ADDS_ONLY,2025-04-24,559538.0,7,10,0.0,532714.48
ADDS_ONLY,2025-04-25,557587.84,7,10,0.0,530764.33
ADDS_ONLY,2025-04-28,555938.53,7,10,0.0,529115.01
ADDS_ONLY,2025-04-29,559730.49,7,10,0.0,532906.97
ADDS_ONLY,2025-04-30,562353.97,7,10,0.0,535530.45
ADDS_ONLY,2025-05-01,563789.07,7,10,0.0,536965.55
ADDS_ONLY,2025-05-02,575623.1,7,10,0.0,548799.59
ADDS_ONLY,2025-05-05,569760.79,7,10,0.0,542937.27
ADDS_ONLY,2025-05-06,564603.16,6,8,0.0,434827.88
ADDS_ONLY,2025-05-07,563820.6,5,6,0.0,336093.65
ADDS_ONLY,2025-05-08,568180.54,5,6,0.0,339369.16
ADDS_ONLY,2025-05-09,572503.54,8,9,0.0,514767.56
ADDS_ONLY,2025-05-12,588424.8,9,10,-0.0,588424.8
ADDS_ONLY,2025-05-13,602411.4,9,10,-0.0,602411.4
ADDS_ONLY,2025-05-14,596654.85,8,9,0.0,538133.57
ADDS_ONLY,2025-05-15,598941.22,9,10,-0.0,598941.22
ADDS_ONLY,2025-05-16,600734.05,9,10,-0.0,600734.05
ADDS_ONLY,2025-05-19,592622.32,9,10,-0.0,592622.32
ADDS_ONLY,2025-05-20,590491.82,9,10,-0.0,590491.82
ADDS_ONLY,2025-05-21,580319.31,9,10,-0.0,580319.31
ADDS_ONLY,2025-05-22,576585.74,7,8,0.0,444259.28
ADDS_ONLY,2025-05-23,576369.74,7,8,0.0,444043.28
ADDS_ONLY,2025-05-27,581839.46,9,10,0.0,565218.89
ADDS_ONLY,2025-05-28,576959.21,9,10,0.0,560338.64
ADDS_ONLY,2025-05-29,577977.54,9,10,0.0,561356.97
ADDS_ONLY,2025-05-30,574260.83,9,10,0.0,557640.26
ADDS_ONLY,2025-06-02,581246.87,9,10,0.0,564626.3
ADDS_ONLY,2025-06-03,584244.83,9,10,0.0,567624.25
ADDS_ONLY,2025-06-04,580222.59,9,10,0.0,563602.01
ADDS_ONLY,2025-06-05,579174.7,9,10,0.0,562554.13
ADDS_ONLY,2025-06-06,583179.03,9,10,0.0,566558.46
ADDS_ONLY,2025-06-09,589187.08,9,10,0.0,572566.51
ADDS_ONLY,2025-06-10,601248.81,9,10,0.0,584628.24
ADDS_ONLY,2025-06-11,598313.78,9,10,0.0,580635.24
ADDS_ONLY,2025-06-12,600316.58,9,10,0.0,580641.04
ADDS_ONLY,2025-06-13,601518.98,9,10,0.0,581843.44
ADDS_ONLY,2025-06-16,602404.29,9,10,0.0,582728.75
ADDS_ONLY,2025-06-17,598564.93,10,10,0.0,591500.57
ADDS_ONLY,2025-06-18,601709.37,10,10,0.0,594645.01
ADDS_ONLY,2025-06-20,604889.68,10,10,0.0,597825.32
ADDS_ONLY,2025-06-23,601848.59,10,10,0.0,589138.98
ADDS_ONLY,2025-06-24,610142.15,10,10,0.0,597432.54
ADDS_ONLY,2025-06-25,608256.04,10,10,0.0,599132.07
ADDS_ONLY,2025-06-26,616360.58,10,10,0.0,607236.62
ADDS_ONLY,2025-06-27,618203.37,9,10,0.0,608387.28
ADDS_ONLY,2025-06-30,623568.71,9,10,0.0,613752.62
ADDS_ONLY,2025-07-01,629838.34,9,10,0.0,620022.25
ADDS_ONLY,2025-07-02,635121.9,9,10,0.0,627706.01
ADDS_ONLY,2025-07-03,639011.46,9,10,0.0,631595.57
ADDS_ONLY,2025-07-07,629264.46,9,10,0.0,621848.57
ADDS_ONLY,2025-07-08,635947.66,7,8,0.0,511255.77
ADDS_ONLY,2025-07-09,650806.17,9,10,-0.0,650806.17
ADDS_ONLY,2025-07-10,645457.44,9,10,-0.0,645457.44
ADDS_ONLY,2025-07-11,641756.84,9,10,-0.0,641756.84
ADDS_ONLY,2025-07-14,639395.0,8,9,0.0,577208.17
ADDS_ONLY,2025-07-15,640958.08,9,10,-0.0,640958.08
ADDS_ONLY,2025-07-16,642522.97,9,10,-0.0,642522.97
ADDS_ONLY,2025-07-17,645823.49,9,10,-0.0,645823.49
ADDS_ONLY,2025-07-18,645551.6,9,10,-0.0,645551.6
ADDS_ONLY,2025-07-21,651760.66,9,10,-0.0,651760.66
ADDS_ONLY,2025-07-22,654291.51,9,10,-0.0,654291.51
ADDS_ONLY,2025-07-23,663104.29,9,10,-0.0,663104.29
ADDS_ONLY,2025-07-24,661100.67,9,10,-0.0,661100.67
ADDS_ONLY,2025-07-25,657958.49,9,10,-0.0,657958.49
ADDS_ONLY,2025-07-28,658918.72,9,10,-0.0,658918.72
ADDS_ONLY,2025-07-29,652269.98,9,10,0.0,642502.05
ADDS_ONLY,2025-07-30,652386.22,9,10,0.0,642618.3
ADDS_ONLY,2025-07-31,652193.14,9,10,0.0,642425.21
ADDS_ONLY,2025-08-01,641032.88,9,10,0.0,631264.96
ADDS_ONLY,2025-08-04,648368.89,8,9,0.0,569130.97
ADDS_ONLY,2025-08-05,651965.51,9,10,0.0,638263.79
ADDS_ONLY,2025-08-06,639436.93,9,10,0.0,625735.21
ADDS_ONLY,2025-08-07,638779.39,9,10,0.0,625077.66
ADDS_ONLY,2025-08-08,642107.34,9,10,0.0,628405.62
ADDS_ONLY,2025-08-11,639088.89,9,10,0.0,625387.16
ADDS_ONLY,2025-08-12,648770.27,8,10,0.0,631946.4
ADDS_ONLY,2025-08-13,656642.19,8,10,0.0,639818.32
ADDS_ONLY,2025-08-14,656998.02,8,10,0.0,640174.15
ADDS_ONLY,2025-08-15,665241.94,7,10,0.0,633225.02
ADDS_ONLY,2025-08-18,663657.89,7,10,0.0,631640.97
ADDS_ONLY,2025-08-19,669065.83,7,10,0.0,637048.9
ADDS_ONLY,2025-08-20,662018.79,7,10,0.0,630001.87
ADDS_ONLY,2025-08-21,663319.52,7,10,0.0,631302.6
ADDS_ONLY,2025-08-22,669772.63,7,10,0.0,637755.71
ADDS_ONLY,2025-08-25,668584.78,8,10,0.0,642297.87
ADDS_ONLY,2025-08-26,668650.51,8,10,0.0,642363.61
ADDS_ONLY,2025-08-27,674571.68,8,9,0.0,587381.11
ADDS_ONLY,2025-08-28,672478.06,9,10,0.0,652875.49
ADDS_ONLY,2025-08-29,663457.35,9,10,0.0,643854.78
ADDS_ONLY,2025-09-02,658432.78,7,8,0.0,508367.48
ADDS_ONLY,2025-09-03,657595.36,8,9,0.0,573424.26
ADDS_ONLY,2025-09-04,654006.93,9,10,0.0,634961.46
ADDS_ONLY,2025-09-05,662612.53,9,10,0.0,643567.06
ADDS_ONLY,2025-09-08,665286.33,9,10,0.0,646240.86
ADDS_ONLY,2025-09-09,669322.44,9,10,0.0,650276.97
ADDS_ONLY,2025-09-10,678689.09,9,10,0.0,659643.62
ADDS_ONLY,2025-09-11,703905.46,9,10,0.0,684859.99
ADDS_ONLY,2025-09-12,720748.54,9,10,0.0,701703.06
ADDS_ONLY,2025-09-15,724898.48,9,10,0.0,705853.0
ADDS_ONLY,2025-09-16,720392.23,9,10,0.0,701346.76
ADDS_ONLY,2025-09-17,716153.37,9,10,0.0,697107.9
ADDS_ONLY,2025-09-18,719249.52,9,10,0.0,696901.99
ADDS_ONLY,2025-09-19,720271.66,9,10,0.0,697924.13
ADDS_ONLY,2025-09-22,722748.37,9,10,0.0,700400.84
ADDS_ONLY,2025-09-23,721195.07,9,10,0.0,698847.53
ADDS_ONLY,2025-09-24,724557.21,9,10,0.0,702209.67
ADDS_ONLY,2025-09-25,715113.18,9,10,0.0,692765.65
ADDS_ONLY,2025-09-26,719117.59,9,10,0.0,683572.14
ADDS_ONLY,2025-09-29,722017.55,9,10,0.0,686472.1
ADDS_ONLY,2025-09-30,725875.05,9,10,0.0,690329.61
ADDS_ONLY,2025-10-01,739339.25,8,10,0.0,706624.31
ADDS_ONLY,2025-10-02,732460.6,8,10,0.0,699745.67
ADDS_ONLY,2025-10-03,736669.58,8,10,0.0,669748.78
ADDS_ONLY,2025-10-06,744403.85,8,10,0.0,677483.06
ADDS_ONLY,2025-10-07,750746.39,7,10,0.0,683498.83
ADDS_ONLY,2025-10-08,753751.95,7,10,0.0,686504.38
ADDS_ONLY,2025-10-09,748886.74,7,10,0.0,681639.18
ADDS_ONLY,2025-10-10,726832.03,7,10,0.0,659584.46
ADDS_ONLY,2025-10-13,733245.74,6,10,0.0,666643.0
ADDS_ONLY,2025-10-14,729404.65,6,10,0.0,662801.92
ADDS_ONLY,2025-10-15,727835.21,6,10,0.0,661232.48
ADDS_ONLY,2025-10-16,727177.26,6,10,0.0,660574.53
ADDS_ONLY,2025-10-17,727972.82,6,10,0.0,661370.09
ADDS_ONLY,2025-10-20,741554.58,6,10,0.0,674951.84
ADDS_ONLY,2025-10-21,749022.54,6,10,0.0,682419.81
ADDS_ONLY,2025-10-22,742305.67,6,10,0.0,675702.94
ADDS_ONLY,2025-10-23,734083.29,6,10,0.0,667480.56
ADDS_ONLY,2025-10-24,734564.81,7,10,0.0,680532.57
ADDS_ONLY,2025-10-27,743275.39,7,10,0.0,689243.15
ADDS_ONLY,2025-10-28,738195.0,7,10,0.0,684162.75
ADDS_ONLY,2025-10-29,737278.53,7,10,0.0,683246.29
ADDS_ONLY,2025-10-30,738547.94,7,10,0.0,684515.7
ADDS_ONLY,2025-10-31,751389.83,7,10,0.0,697357.58
ADDS_ONLY,2025-11-03,759541.52,7,10,0.0,705509.28
ADDS_ONLY,2025-11-04,752979.77,6,8,0.0,575537.5
ADDS_ONLY,2025-11-05,746287.26,6,8,0.0,567430.04
ADDS_ONLY,2025-11-06,742665.77,7,9,0.0,638606.05
ADDS_ONLY,2025-11-07,749444.48,8,10,0.0,719536.87
ADDS_ONLY,2025-11-10,742363.7,8,10,0.0,712456.09
ADDS_ONLY,2025-11-11,749849.71,8,10,0.0,719942.09
ADDS_ONLY,2025-11-12,747488.13,8,10,0.0,717580.52
ADDS_ONLY,2025-11-13,740193.63,8,10,0.0,704015.92
ADDS_ONLY,2025-11-14,743738.2,8,10,0.0,707560.48
ADDS_ONLY,2025-11-17,734307.89,8,10,0.0,698130.18
ADDS_ONLY,2025-11-18,735437.91,6,7,0.0,471396.59
ADDS_ONLY,2025-11-19,728102.37,8,9,0.0,611018.4
ADDS_ONLY,2025-11-20,723312.97,8,9,0.0,606229.01
ADDS_ONLY,2025-11-21,733335.93,8,9,0.0,616251.96
ADDS_ONLY,2025-11-24,735785.08,9,10,0.0,692642.24
ADDS_ONLY,2025-11-25,740254.43,9,10,0.0,697111.6
ADDS_ONLY,2025-11-26,745455.52,9,10,0.0,702312.68
ADDS_ONLY,2025-11-28,749094.92,9,10,0.0,705952.08
ADDS_ONLY,2025-12-01,743582.57,9,10,0.0,700439.73
ADDS_ONLY,2025-12-02,735057.78,8,10,0.0,691594.91
ADDS_ONLY,2025-12-03,738476.64,8,10,0.0,695013.77
ADDS_ONLY,2025-12-04,740631.96,8,10,0.0,697169.09
ADDS_ONLY,2025-12-05,737518.41,8,10,0.0,694055.54
ADDS_ONLY,2025-12-08,736010.52,8,10,0.0,692547.64
ADDS_ONLY,2025-12-09,735821.14,8,10,0.0,692358.26
ADDS_ONLY,2025-12-10,744890.63,8,10,0.0,701427.76
ADDS_ONLY,2025-12-11,748415.28,8,10,0.0,704952.4
ADDS_ONLY,2025-12-12,751226.88,8,10,0.0,707764.0
ADDS_ONLY,2025-12-15,750417.97,7,9,0.0,634309.75
ADDS_ONLY,2025-12-16,743647.59,7,9,0.0,623647.57
ADDS_ONLY,2025-12-17,748891.11,7,10,0.0,703243.23
ADDS_ONLY,2025-12-18,746802.53,7,10,0.0,701154.65
ADDS_ONLY,2025-12-19,742318.46,7,10,0.0,689823.38
ADDS_ONLY,2025-12-22,749819.97,7,10,0.0,697324.9
ADDS_ONLY,2025-12-23,745652.01,7,10,0.0,693156.93
ADDS_ONLY,2025-12-24,749019.92,7,10,0.0,696524.85
ADDS_ONLY,2025-12-26,752276.9,7,10,0.0,699781.83
ADDS_ONLY,2025-12-29,756906.78,7,10,0.0,704411.71
ADDS_ONLY,2025-12-30,757661.78,7,10,0.0,705166.71
ADDS_ONLY,2025-12-31,754818.05,7,10,0.0,699376.47
BRIDGE_ONLY,2016-01-04,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-05,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-06,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-07,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-08,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-11,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-12,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-13,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-14,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-15,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-19,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-20,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-21,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-22,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-25,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-26,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-27,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-28,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-01-29,100000.0,0,0,0.0,0.0
BRIDGE_ONLY,2016-02-01,100413.68,12,12,19968.5,120382.19
BRIDGE_ONLY,2016-02-02,96637.22,12,12,19969.99,116607.21
BRIDGE_ONLY,2016-02-03,98319.4,12,12,19386.6,117706.0
BRIDGE_ONLY,2016-02-04,98699.79,13,13,29246.16,127945.95
BRIDGE_ONLY,2016-02-05,95689.37,13,13,29248.33,124937.7
BRIDGE_ONLY,2016-02-08,92584.46,12,12,19438.31,112022.77
BRIDGE_ONLY,2016-02-09,91717.71,12,12,19439.75,111157.46
BRIDGE_ONLY,2016-02-10,91700.8,12,12,19441.2,111142.0
BRIDGE_ONLY,2016-02-11,89854.82,12,12,19442.64,109297.46
BRIDGE_ONLY,2016-02-12,91817.78,11,11,9850.28,101668.06
BRIDGE_ONLY,2016-02-16,93982.74,12,12,19151.39,113134.13
BRIDGE_ONLY,2016-02-17,95329.08,12,12,19152.81,114481.89
BRIDGE_ONLY,2016-02-18,94529.0,12,12,19154.23,113683.23
BRIDGE_ONLY,2016-02-19,95347.06,13,13,28075.95,123423.01
BRIDGE_ONLY,2016-02-22,97761.53,13,13,28078.03,125839.56
BRIDGE_ONLY,2016-02-23,95382.62,13,13,28080.12,123462.74
BRIDGE_ONLY,2016-02-24,96874.8,12,12,17858.28,114733.08
BRIDGE_ONLY,2016-02-25,98461.41,13,13,27563.52,126024.92
BRIDGE_ONLY,2016-02-26,98420.14,13,13,27565.56,125985.7
BRIDGE_ONLY,2016-02-29,97532.45,13,13,27997.04,125529.49
BRIDGE_ONLY,2016-03-01,100991.26,13,13,27999.11,128990.37
BRIDGE_ONLY,2016-03-02,102127.82,13,13,28001.18,130128.99
BRIDGE_ONLY,2016-03-03,102691.07,13,13,27920.88,130611.95
BRIDGE_ONLY,2016-03-04,103299.37,13,13,27922.94,131222.32
BRIDGE_ONLY,2016-03-07,103955.22,13,13,27925.0,131880.22
BRIDGE_ONLY,2016-03-08,100591.4,13,13,27927.06,128518.47
BRIDGE_ONLY,2016-03-09,101290.65,5,5,0.0,49286.07
BRIDGE_ONLY,2016-03-10,101706.14,5,5,0.0,49701.56
BRIDGE_ONLY,2016-03-11,102280.77,5,5,0.0,50276.19
BRIDGE_ONLY,2016-03-14,102725.59,8,8,0.0,81397.23
BRIDGE_ONLY,2016-03-15,102500.99,8,8,0.0,81172.63
BRIDGE_ONLY,2016-03-16,102775.22,8,8,0.0,81446.86
BRIDGE_ONLY,2016-03-17,103221.41,10,10,0.0,102430.28
BRIDGE_ONLY,2016-03-18,103884.86,10,10,0.0,103093.73
BRIDGE_ONLY,2016-03-21,104317.81,10,10,0.0,103526.68
BRIDGE_ONLY,2016-03-22,104365.56,10,10,0.0,103540.07
BRIDGE_ONLY,2016-03-23,103650.88,10,10,0.0,102825.39
BRIDGE_ONLY,2016-03-24,103362.87,9,9,0.0,93360.66
BRIDGE_ONLY,2016-03-28,103486.88,9,9,0.0,93484.67
BRIDGE_ONLY,2016-03-29,104611.33,9,9,0.0,94609.12
BRIDGE_ONLY,2016-03-30,105262.97,12,12,21540.65,126803.62
BRIDGE_ONLY,2016-03-31,104649.92,12,12,21542.24,126192.16
BRIDGE_ONLY,2016-04-01,105057.75,12,12,21543.84,126601.59
BRIDGE_ONLY,2016-04-04,105308.1,12,12,21545.44,126853.54
BRIDGE_ONLY,2016-04-05,104524.73,11,11,9446.63,113971.36
BRIDGE_ONLY,2016-04-06,106007.08,10,10,0.0,105181.27
BRIDGE_ONLY,2016-04-07,104845.81,13,13,30819.47,135665.28
BRIDGE_ONLY,2016-04-08,106001.43,12,12,19940.95,125942.38
BRIDGE_ONLY,2016-04-11,105785.82,13,13,30597.07,136382.88
BRIDGE_ONLY,2016-04-12,108901.03,13,13,30599.34,139500.36
BRIDGE_ONLY,2016-04-13,110792.31,13,13,30601.61,141393.92
BRIDGE_ONLY,2016-04-14,110804.97,13,13,30603.88,141408.85
BRIDGE_ONLY,2016-04-15,110270.38,13,13,30606.15,140876.53
BRIDGE_ONLY,2016-04-18,110176.26,13,13,30477.03,140653.29
BRIDGE_ONLY,2016-04-19,111717.01,13,13,30479.29,142196.3
BRIDGE_ONLY,2016-04-20,112684.32,13,13,30481.55,143165.88
BRIDGE_ONLY,2016-04-21,111507.71,13,13,30483.82,141991.52
BRIDGE_ONLY,2016-04-22,111401.2,13,13,30486.08,141887.28
BRIDGE_ONLY,2016-04-25,110706.36,11,11,8445.25,119151.6
BRIDGE_ONLY,2016-04-26,110407.3,9,9,0.0,92690.23
BRIDGE_ONLY,2016-04-27,110249.66,9,9,0.0,92397.87
BRIDGE_ONLY,2016-04-28,109545.45,13,13,26168.1,135713.54
BRIDGE_ONLY,2016-04-29,107813.99,13,13,26170.04,133984.03
BRIDGE_ONLY,2016-05-02,108973.11,13,13,26171.98,135145.09
BRIDGE_ONLY,2016-05-03,108211.42,13,13,26173.92,134385.34
BRIDGE_ONLY,2016-05-04,107209.1,12,12,14419.23,121628.33
BRIDGE_ONLY,2016-05-05,107702.87,12,12,14420.3,122123.17
BRIDGE_ONLY,2016-05-06,108129.19,13,13,25173.79,133302.97
BRIDGE_ONLY,2016-05-09,109151.78,13,13,25175.66,134327.44
BRIDGE_ONLY,2016-05-10,110136.85,13,13,25177.52,135314.37
BRIDGE_ONLY,2016-05-11,108831.3,13,13,25179.39,134010.69
BRIDGE_ONLY,2016-05-12,107956.13,13,13,25181.26,133137.39
BRIDGE_ONLY,2016-05-13,107039.65,13,13,25183.13,132222.77
BRIDGE_ONLY,2016-05-16,107682.7,13,13,25185.0,132867.7
BRIDGE_ONLY,2016-05-17,106512.76,13,13,25186.87,131699.63
BRIDGE_ONLY,2016-05-18,106194.09,13,13,25188.74,131382.83
BRIDGE_ONLY,2016-05-19,106660.41,13,13,25190.6,131851.02
BRIDGE_ONLY,2016-05-20,107958.13,13,13,25192.47,133150.61
BRIDGE_ONLY,2016-05-23,108093.81,13,13,25194.34,133288.16
BRIDGE_ONLY,2016-05-24,110296.9,13,13,25463.86,135760.77
BRIDGE_ONLY,2016-05-25,111024.72,13,13,25465.75,136490.47
BRIDGE_ONLY,2016-05-26,111191.9,13,13,25467.64,136659.55
BRIDGE_ONLY,2016-05-27,111906.04,13,13,25469.53,137375.57
BRIDGE_ONLY,2016-05-31,112476.41,13,13,25244.57,137720.98
BRIDGE_ONLY,2016-06-01,112888.21,13,13,25246.45,138134.66
BRIDGE_ONLY,2016-06-02,113486.28,13,13,25248.34,138734.62
BRIDGE_ONLY,2016-06-03,112411.76,13,13,26907.05,139318.81
BRIDGE_ONLY,2016-06-06,112526.35,13,13,26909.06,139435.41
BRIDGE_ONLY,2016-06-07,112938.6,13,13,26911.07,139849.67
BRIDGE_ONLY,2016-06-08,112871.95,13,13,26913.08,139785.03
BRIDGE_ONLY,2016-06-09,112271.9,13,13,26915.08,139186.99
BRIDGE_ONLY,2016-06-10,110519.46,13,13,26080.04,136599.51
BRIDGE_ONLY,2016-06-13,108839.87,11,11,3901.71,112741.59
BRIDGE_ONLY,2016-06-14,108773.88,11,11,3902.0,112675.89
BRIDGE_ONLY,2016-06-15,108976.75,12,12,14821.66,123798.41
BRIDGE_ONLY,2016-06-16,109316.61,12,12,14822.76,124139.37
BRIDGE_ONLY,2016-06-17,109444.09,13,13,25753.74,135197.83
BRIDGE_ONLY,2016-06-20,110415.28,13,13,25755.66,136170.94
BRIDGE_ONLY,2016-06-21,110712.08,13,13,25757.58,136469.66
BRIDGE_ONLY,2016-06-22,110496.05,13,13,25759.5,136255.55
BRIDGE_ONLY,2016-06-23,112571.39,13,13,25761.42,138332.81
BRIDGE_ONLY,2016-06-24,106432.74,13,13,25763.35,132196.09
BRIDGE_ONLY,2016-06-27,103486.33,13,13,25765.27,129251.6
BRIDGE_ONLY,2016-06-28,105739.44,13,13,25767.19,131506.63
