run,ticker,entry_date,entry_px,shares,exit_date,exit_px,reason,last_date
SCORE_S_BENCH_N10,NVDA,2024-12-05,145.11,226.5628,2025-01-08,142.58,rollback,2025-01-07
SCORE_S_BENCH_N10,UBER,2024-12-02,71.93,459.098,2025-01-10,64.5,rollback,2025-01-08
SCORE_S_BENCH_N10,VICI,2024-10-16,32.92,1018.6138,2025-01-23,29.5,rollback,2025-01-22
SCORE_S_BENCH_N10,WBA,2025-01-08,9.5,3288.6274,2025-01-28,11.27,rollback,2025-01-27
SCORE_S_BENCH_N10,KO,2024-12-18,62.81,508.6838,2025-01-29,62.56,rollback,2025-01-28
SCORE_S_BENCH_N10,PLTR,2025-01-23,76.04,423.6005,2025-01-30,80.02,rollback,2025-01-29
SCORE_S_BENCH_N10,NKE,2024-09-23,85.4,365.916,2025-02-03,74.9,rollback,2025-01-31
SCORE_S_BENCH_N10,CCL,2024-12-23,26.52,1180.0028,2025-02-04,27.18,rollback,2025-02-03
SCORE_S_BENCH_N10,CSCO,2024-12-24,58.8,537.6465,2025-02-12,61.44,rollback,2025-02-11
SCORE_S_BENCH_N10,MO,2025-02-03,52.0,606.6506,2025-02-12,53.51,rollback,2025-02-11
SCORE_S_BENCH_N10,FCX,2025-01-10,40.5,772.9377,2025-02-18,39.48,rollback,2025-02-14
SCORE_S_BENCH_N10,MU,2025-02-18,102.635,317.8681,2025-02-20,103.98,rollback,2025-02-19
SCORE_S_BENCH_N10,HPQ,2025-01-28,33.19,962.8563,2025-02-25,34.78,rollback,2025-02-24
SCORE_S_BENCH_N10,INTC,2025-02-12,21.98,1430.5362,2025-02-25,24.21,rollback,2025-02-24
SCORE_S_BENCH_N10,AAPL,2025-01-29,234.12,137.6366,2025-02-26,244.33,rollback,2025-02-25
SCORE_S_BENCH_N10,WBA,2025-02-25,10.91,2924.9826,2025-02-27,11.7,rollback,2025-02-26
SCORE_S_BENCH_N10,MCHP,2024-07-23,91.77,317.9436,2025-02-28,57.16,rollback,2025-02-27
SCORE_S_BENCH_N10,AES,2025-02-25,10.72,2976.6758,2025-03-04,11.26,rollback,2025-03-03
SCORE_S_BENCH_N10,HRL,2025-02-26,29.27,1097.8947,2025-03-12,29.43,rollback,2025-03-11
SCORE_S_BENCH_N10,MRK,2025-02-28,90.705,345.2027,2025-03-13,93.4,rollback,2025-03-12
SCORE_S_BENCH_N10,AMD,2024-10-30,153.01,211.316,2025-03-28,105.525,rollback,2025-03-27
SCORE_S_BENCH_N10,APA,2025-02-12,23.06,1363.4699,2025-03-31,20.69,rollback,2025-03-28
SCORE_S_BENCH_N10,KO,2025-03-28,70.81,448.1012,2025-04-16,72.36,rollback,2025-04-15
SCORE_S_BENCH_N10,CMG,2025-01-30,58.62,554.4042,2025-04-29,50.62,rollback,2025-04-28
SCORE_S_BENCH_N10,KLAC,2025-04-16,63.825,445.2207,2025-04-29,68.363,rollback,2025-04-28
SCORE_S_BENCH_N10,VST,2025-02-20,167.5,197.2716,2025-04-30,125.09,rollback,2025-04-29
SCORE_S_BENCH_N10,MU,2025-03-13,94.25,330.9113,2025-05-06,79.04,rollback,2025-05-05
SCORE_S_BENCH_N10,PFE,2025-03-07,26.4,1172.7873,2025-05-07,22.99,rollback,2025-05-06
SCORE_S_BENCH_N10,F,2025-02-05,10.16,3111.6941,2025-05-08,10.34,rollback,2025-05-07
SCORE_S_BENCH_N10,T,2025-04-29,27.095,1102.0876,2025-05-09,27.56,rollback,2025-05-08
SCORE_S_BENCH_N10,PARA,2025-04-01,11.975,2626.5104,2025-05-13,11.97,rollback,2025-05-12
SCORE_S_BENCH_N10,WBD,2025-04-29,8.645,3454.3153,2025-05-14,9.12,rollback,2025-05-13
SCORE_S_BENCH_N10,UPS,2025-05-09,97.2,317.5537,2025-05-14,99.85,rollback,2025-05-13
SCORE_S_BENCH_N10,SMCI,2025-05-13,34.46,943.7736,2025-05-20,44.79,rollback,2025-05-19
SCORE_S_BENCH_N10,LUV,2025-02-27,30.87,1044.4819,2025-05-22,31.67,rollback,2025-05-21
SCORE_S_BENCH_N10,FSLR,2025-05-09,134.115,230.1704,2025-05-22,159.95,rollback,2025-05-21
SCORE_S_BENCH_N10,GILD,2025-05-20,105.76,313.5626,2025-05-23,105.85,rollback,2025-05-22
SCORE_S_BENCH_N10,CSCO,2025-04-30,57.1,521.9204,2025-05-29,63.73,rollback,2025-05-28
SCORE_S_BENCH_N10,FCX,2025-05-27,39.14,830.079,2025-06-11,41.385,rollback,2025-06-10
SCORE_S_BENCH_N10,FAST,2025-05-15,40.265,828.7757,2025-06-12,42.495,rollback,2025-06-11
SCORE_S_BENCH_N10,SLB,2025-05-09,34.76,888.0252,2025-06-17,36.22,rollback,2025-06-16
SCORE_S_BENCH_N10,PFE,2025-05-27,23.55,1379.5188,2025-06-17,24.27,rollback,2025-06-16
SCORE_S_BENCH_N10,NEM,2025-05-22,52.6,616.0418,2025-06-23,58.36,rollback,2025-06-20
SCORE_S_BENCH_N10,XOM,2025-05-09,107.14,288.078,2025-06-25,108.11,rollback,2025-06-24
SCORE_S_BENCH_N10,KMX,2025-06-23,67.94,487.4969,2025-07-07,69.58,rollback,2025-07-03
SCORE_S_BENCH_N10,DOC,2024-10-16,22.38,1498.4112,2025-07-08,17.935,rollback,2025-07-07
SCORE_S_BENCH_N10,GM,2025-06-12,49.46,665.1674,2025-07-08,52.16,rollback,2025-07-07
SCORE_S_BENCH_N10,PEP,2025-06-17,131.16,251.8374,2025-07-08,133.41,rollback,2025-07-07
SCORE_S_BENCH_N10,MRNA,2025-06-25,26.85,1248.9585,2025-07-08,30.08,rollback,2025-07-07
SCORE_S_BENCH_N10,DOW,2025-07-09,29.365,1221.9049,2025-07-14,29.25,rollback,2025-07-11
SCORE_S_BENCH_N10,NKE,2025-06-11,64.395,515.8565,2025-07-15,72.26,rollback,2025-07-14
SCORE_S_BENCH_N10,HAL,2025-07-09,22.07,1625.8736,2025-07-15,22.05,rollback,2025-07-14
SCORE_S_BENCH_N10,KEY,2025-05-30,15.82,2040.3941,2025-07-16,17.97,rollback,2025-07-15
SCORE_S_BENCH_N10,FSLR,2025-07-16,172.1,207.4879,2025-07-24,180.29,rollback,2025-07-23
SCORE_S_BENCH_N10,KVUE,2025-07-14,22.58,1591.3116,2025-07-29,22.38,rollback,2025-07-28
SCORE_S_BENCH_N10,META,2025-07-29,720.0,50.7068,2025-08-04,760.0,rollback,2025-08-01
SCORE_S_BENCH_N10,CSCO,2025-08-05,68.69,532.8262,2025-08-12,70.785,rollback,2025-08-11
SCORE_S_BENCH_N10,PLTR,2025-07-08,138.775,257.5535,2025-08-15,179.725,rollback,2025-08-14
SCORE_S_BENCH_N10,UBER,2025-08-12,91.19,400.0633,2025-08-26,94.88,rollback,2025-08-25
SCORE_S_BENCH_N10,MO,2025-07-07,59.62,602.7051,2025-08-27,66.46,rollback,2025-08-26
SCORE_S_BENCH_N10,SLB,2025-07-24,34.94,1036.4476,2025-08-27,35.27,rollback,2025-08-26
SCORE_S_BENCH_N10,INTC,2025-03-14,23.675,1325.8196,2025-09-02,23.88,rollback,2025-08-29
SCORE_S_BENCH_N10,OXY,2025-07-09,45.58,787.1752,2025-09-04,46.3,rollback,2025-09-03
SCORE_S_BENCH_N10,AVGO,2025-08-28,302.928,124.3837,2025-09-18,350.0,rollback,2025-09-17
SCORE_S_BENCH_N10,IBKR,2025-09-03,63.95,582.6648,2025-10-01,67.86,rollback,2025-09-30
SCORE_S_BENCH_N10,WBD,2025-08-28,12.19,3091.155,2025-10-03,19.378,rollback,2025-10-02
SCORE_S_BENCH_N10,CMG,2025-10-03,40.27,1020.1426,2025-10-07,41.5,rollback,2025-10-06
SCORE_S_BENCH_N10,EQT,2025-07-15,58.3,616.1655,2025-10-10,54.7,rollback,2025-10-09
SCORE_S_BENCH_N10,TGT,2025-10-01,89.48,454.0782,2025-10-23,94.07,rollback,2025-10-22
SCORE_S_BENCH_N10,ON,2025-10-07,50.49,823.3939,2025-10-23,50.355,rollback,2025-10-22
SCORE_S_BENCH_N10,SLB,2025-10-23,35.65,1152.3137,2025-11-03,36.1,rollback,2025-10-31
SCORE_S_BENCH_N10,BMY,2025-07-15,47.15,761.9139,2025-11-04,45.49,rollback,2025-11-03
SCORE_S_BENCH_N10,JPM,2025-08-15,294.84,126.2434,2025-11-14,307.51,rollback,2025-11-13
SCORE_S_BENCH_N10,CTRA,2025-08-27,23.95,1563.6447,2025-11-18,25.74,rollback,2025-11-17
SCORE_S_BENCH_N10,KHC,2025-10-23,25.62,1603.5144,2025-12-02,25.38,rollback,2025-12-01
SCORE_S_BENCH_N10,KDP,2025-11-19,27.29,1396.392,2025-12-16,29.34,rollback,2025-12-15
SCORE_S_BENCH_N10,SLB,2025-12-02,36.31,1087.3018,2025-12-16,38.6,rollback,2025-12-15
SCORE_S_BENCH_N10,MCHP,2025-09-18,67.025,592.8176,2025-12-18,65.32,rollback,2025-12-17
SCORE_S_BENCH_N10,DAL,2025-10-10,59.93,688.5884,2025-12-18,70.82,rollback,2025-12-17
SCORE_S_BENCH_N10,EIX,2025-05-16,57.87,576.2474,,60.02,open,2025-12-31
SCORE_S_BENCH_N10,SMCI,2025-06-17,43.24,763.9371,,29.27,open,2025-12-31
SCORE_S_BENCH_N10,CAG,2025-09-04,19.22,1932.2808,,17.31,open,2025-12-31
SCORE_S_BENCH_N10,HOOD,2025-11-03,148.79,273.2529,,113.1,open,2025-12-31
SCORE_S_BENCH_N10,CNC,2025-11-05,35.815,1110.3254,,41.15,open,2025-12-31
SCORE_S_BENCH_N10,NKE,2025-11-14,64.935,592.3422,,63.71,open,2025-12-31
SCORE_S_BENCH_N10,VICI,2025-12-16,28.61,1445.0507,,28.12,open,2025-12-31
SCORE_S_BENCH_N10,PCG,2025-12-18,15.7,2603.3646,,16.07,open,2025-12-31
SCORE_S_BENCH_N10,VZ,2025-12-18,40.78,1002.2261,,40.73,open,2025-12-31
SCORE_S_BENCH_N10,PG,2025-12-18,146.62,278.7392,,143.31,open,2025-12-31
RANKVOL_BENCH_N10,AVGO,2016-02-01,13.334,749.5877,2016-02-03,13.725,rollback,2016-02-02
RANKVOL_BENCH_N10,HAL,2016-02-01,31.29,319.3354,2016-02-08,30.74,rollback,2016-02-05
RANKVOL_BENCH_N10,DOW,2016-02-03,45.73,214.2506,2016-02-12,45.28,rollback,2016-02-11
RANKVOL_BENCH_N10,CVX,2016-02-09,85.08,108.9885,2016-02-19,86.33,rollback,2016-02-18
RANKVOL_BENCH_N10,FOXA,2016-02-01,26.84,372.2432,2016-02-24,26.71,rollback,2016-02-23
RANKVOL_BENCH_N10,XRX,2016-02-01,16.996,587.8152,2016-02-24,16.513,rollback,2016-02-23
RANKVOL_BENCH_N10,MDLZ,2016-02-01,42.82,233.3374,2016-02-29,40.54,rollback,2016-02-26
RANKVOL_BENCH_N10,JNPR,2016-02-19,24.0,407.0166,2016-02-29,24.59,rollback,2016-02-26
RANKVOL_BENCH_N10,KLAC,2016-02-01,6.64,1505.0458,2016-03-03,6.836,rollback,2016-03-02
RANKVOL_BENCH_N10,LRCX,2016-02-01,7.12,1403.7223,2016-03-09,7.355,rollback,2016-03-08
RANKVOL_BENCH_N10,JPM,2016-02-01,59.16,168.9318,2016-03-09,59.15,rollback,2016-03-08
RANKVOL_BENCH_N10,TAP,2016-02-01,90.5,110.4199,2016-03-09,88.6,rollback,2016-03-08
RANKVOL_BENCH_N10,AMAT,2016-02-01,17.45,572.6364,2016-03-09,19.01,rollback,2016-03-08
RANKVOL_BENCH_N10,BAC,2016-02-29,12.7,788.5809,2016-03-09,13.17,rollback,2016-03-08
RANKVOL_BENCH_N10,AIG,2016-03-14,52.59,195.6704,2016-03-22,53.55,rollback,2016-03-21
RANKVOL_BENCH_N10,GILD,2016-02-16,90.72,104.7284,2016-03-24,89.61,rollback,2016-03-23
RANKVOL_BENCH_N10,WY,2016-02-24,24.0,405.8842,2016-04-05,30.87,rollback,2016-04-04
RANKVOL_BENCH_N10,ATVI,2016-02-25,31.98,311.365,2016-04-06,33.89,rollback,2016-04-05
RANKVOL_BENCH_N10,V,2016-03-17,72.28,143.0051,2016-04-25,78.69,rollback,2016-04-22
RANKVOL_BENCH_N10,GME,2016-03-30,7.8925,1191.9597,2016-04-25,8.17,index_drop,2016-04-22
RANKVOL_BENCH_N10,MRO,2016-04-07,10.88,975.603,2016-04-26,14.09,rollback,2016-04-25
RANKVOL_BENCH_N10,PFE,2016-03-14,30.27,339.9847,2016-04-27,32.98,rollback,2016-04-26
RANKVOL_BENCH_N10,HAL,2016-04-07,35.97,295.0801,2016-05-04,40.13,rollback,2016-05-03
RANKVOL_BENCH_N10,WMT,2016-03-22,22.6667,460.3875,2016-05-24,23.2167,rollback,2016-05-23
RANKVOL_BENCH_N10,WFM,2016-05-06,29.95,354.802,2016-05-31,31.96,rollback,2016-05-27
RANKVOL_BENCH_N10,KR,2016-03-14,38.43,267.781,2016-06-03,36.2,rollback,2016-06-02
RANKVOL_BENCH_N10,MU,2016-04-27,11.34,963.9411,2016-06-10,12.32,rollback,2016-06-09
RANKVOL_BENCH_N10,FE,2016-04-28,32.67,335.2745,2016-06-13,33.68,rollback,2016-06-10
RANKVOL_BENCH_N10,T,2016-05-31,39.03,285.0458,2016-07-08,42.13,rollback,2016-07-07
RANKVOL_BENCH_N10,ATVI,2016-06-15,38.46,284.3381,2016-07-08,40.64,rollback,2016-07-07
RANKVOL_BENCH_N10,HST,2016-06-03,15.72,709.1639,2016-07-14,16.58,rollback,2016-07-13
RANKVOL_BENCH_N10,DAL,2016-03-17,48.58,212.4416,2016-07-22,39.07,rollback,2016-07-21
RANKVOL_BENCH_N10,GOOG,2016-02-29,35.016,285.9972,2016-07-27,36.914,rollback,2016-07-26
RANKVOL_BENCH_N10,EBAY,2016-04-28,25.09,436.6087,2016-08-10,31.11,rollback,2016-08-09
RANKVOL_BENCH_N10,AAPL,2016-07-08,24.1225,459.1314,2016-08-12,26.945,rollback,2016-08-11
RANKVOL_BENCH_N10,AABA,2016-06-10,36.97,298.6767,2016-08-24,42.5,rollback,2016-08-23
RANKVOL_BENCH_N10,WFC,2016-08-12,48.05,245.1974,2016-09-07,49.79,rollback,2016-09-06
RANKVOL_BENCH_N10,NEE,2016-07-22,32.0025,360.1073,2016-09-27,31.7725,rollback,2016-09-26
RANKVOL_BENCH_N10,PG,2016-03-03,82.54,124.5109,2016-10-04,88.29,rollback,2016-10-03
RANKVOL_BENCH_N10,FAST,2016-04-28,11.7725,930.4707,2016-10-10,10.6175,rollback,2016-10-07
RANKVOL_BENCH_N10,KLAC,2016-10-04,7.036,1688.5191,2016-10-12,7.23,rollback,2016-10-11
RANKVOL_BENCH_N10,KR,2016-10-12,30.24,389.9382,2016-10-14,31.17,rollback,2016-10-13
RANKVOL_BENCH_N10,FOXA,2016-07-14,28.18,403.5865,2016-10-25,25.59,rollback,2016-10-24
RANKVOL_BENCH_N10,GOOGL,2016-09-07,40.3965,293.1412,2016-10-26,41.356,rollback,2016-10-25
RANKVOL_BENCH_N10,SBUX,2016-08-24,57.0,207.2234,2016-11-10,54.64,rollback,2016-11-09
RANKVOL_BENCH_N10,WMT,2016-08-10,24.5233,476.8963,2016-11-15,23.5967,rollback,2016-11-14
RANKVOL_BENCH_N10,CMG,2016-09-27,8.39,1389.5051,2016-11-16,7.98,rollback,2016-11-15
RANKVOL_BENCH_N10,FCX,2016-10-26,10.45,1114.0402,2016-11-18,13.79,rollback,2016-11-17
RANKVOL_BENCH_N10,BMY,2016-10-10,50.79,234.582,2016-11-23,56.05,rollback,2016-11-22
RANKVOL_BENCH_N10,C,2016-05-24,45.45,237.4858,2016-11-29,55.5,rollback,2016-11-28
RANKVOL_BENCH_N10,ORLY,2016-10-14,18.6733,629.6699,2016-12-01,18.2413,rollback,2016-11-30
RANKVOL_BENCH_N10,CMCSA,2016-11-10,31.765,385.4659,2016-12-05,34.51,rollback,2016-12-02
RANKVOL_BENCH_N10,CVS,2016-12-01,76.62,161.6375,2016-12-09,78.88,rollback,2016-12-08
RANKVOL_BENCH_N10,AVGO,2016-12-09,18.095,694.455,2016-12-13,17.874,rollback,2016-12-12
RANKVOL_BENCH_N10,KO,2016-11-29,41.52,297.0225,2016-12-14,41.89,rollback,2016-12-13
RANKVOL_BENCH_N10,XOM,2016-11-16,86.74,135.7702,2016-12-20,90.51,rollback,2016-12-19
RANKVOL_BENCH_N10,PFE,2016-12-13,32.81,383.803,2016-12-22,32.29,rollback,2016-12-21
RANKVOL_BENCH_N10,BSX,2016-07-29,24.33,476.3341,2016-12-29,21.65,rollback,2016-12-28
RANKVOL_BENCH_N10,NKE,2016-11-18,51.39,242.2441,2017-01-10,53.55,rollback,2017-01-09
RANKVOL_BENCH_N10,AMZN,2016-10-25,41.965,280.3,2017-01-18,40.475,rollback,2017-01-17
RANKVOL_BENCH_N10,NFLX,2016-12-05,12.073,1017.6003,2017-01-23,13.865,rollback,2017-01-20
RANKVOL_BENCH_N10,FB,2016-12-14,120.0,105.337,2017-02-01,132.25,rollback,2017-01-31
RANKVOL_BENCH_N10,LRCX,2016-12-20,10.819,1155.8498,2017-02-01,11.591,rollback,2017-01-31
RANKVOL_BENCH_N10,PG,2017-01-18,84.8,149.7101,2017-02-07,87.64,rollback,2017-02-06
RANKVOL_BENCH_N10,KLAC,2016-12-22,7.898,1585.6418,2017-02-10,8.696,rollback,2017-02-09
RANKVOL_BENCH_N10,HPQ,2016-07-08,13.05,848.647,2017-02-16,15.99,rollback,2017-02-15
RANKVOL_BENCH_N10,COG,2017-01-03,22.98,539.0127,2017-02-17,23.01,rollback,2017-02-16
RANKVOL_BENCH_N10,HBAN,2017-01-10,13.35,948.5339,2017-02-17,14.02,rollback,2017-02-16
RANKVOL_BENCH_N10,BAC,2017-02-10,23.19,559.1533,2017-02-24,24.12,rollback,2017-02-23
RANKVOL_BENCH_N10,EXC,2017-02-01,35.66,361.1349,2017-02-28,36.47,rollback,2017-02-27
RANKVOL_BENCH_N10,ABBV,2017-02-16,61.67,214.1822,2017-03-22,65.38,rollback,2017-03-21
RANKVOL_BENCH_N10,LRCX,2017-02-22,11.763,1119.3054,2017-03-22,12.408,rollback,2017-03-21
RANKVOL_BENCH_N10,INTC,2017-01-23,37.07,344.8228,2017-05-01,36.11,rollback,2017-04-28
RANKVOL_BENCH_N10,EW,2017-02-02,30.72,414.7387,2017-05-12,36.6967,rollback,2017-05-11
RANKVOL_BENCH_N10,QCOM,2016-11-23,68.33,182.6973,2017-05-26,57.66,rollback,2017-05-25
RANKVOL_BENCH_N10,F,2017-02-28,12.63,1042.6996,2017-06-05,11.36,rollback,2017-06-02
RANKVOL_BENCH_N10,PHM,2017-05-12,23.0,560.2479,2017-06-06,23.21,rollback,2017-06-05
RANKVOL_BENCH_N10,NEE,2017-03-22,33.0025,392.7926,2017-06-09,35.275,rollback,2017-06-08
RANKVOL_BENCH_N10,AMD,2017-05-02,11.73,1103.2197,2017-06-12,11.75,rollback,2017-06-09
RANKVOL_BENCH_N10,BAC,2017-06-12,23.82,537.6331,2017-07-03,24.46,rollback,2017-06-30
RANKVOL_BENCH_N10,WMB,2017-02-07,28.93,448.4152,2017-07-06,30.5,rollback,2017-07-05
RANKVOL_BENCH_N10,RF,2017-06-09,14.14,908.5631,2017-07-06,14.84,rollback,2017-07-05
RANKVOL_BENCH_N10,GILD,2017-06-06,65.19,195.6905,2017-07-07,69.69,rollback,2017-07-06
RANKVOL_BENCH_N10,PYPL,2017-07-06,54.22,236.5214,2017-07-12,56.6,rollback,2017-07-11
RANKVOL_BENCH_N10,RIG,2017-02-24,13.99,939.429,2017-07-21,8.74,rollback,2017-07-20
RANKVOL_BENCH_N10,HPE,2017-07-06,16.85,761.1177,2017-07-25,17.84,rollback,2017-07-24
RANKVOL_BENCH_N10,AVGO,2017-07-10,24.051,526.1525,2017-07-28,24.892,rollback,2017-07-27
RANKVOL_BENCH_N10,KMI,2016-11-15,21.5,574.382,2017-08-02,20.2,rollback,2017-08-01
RANKVOL_BENCH_N10,NEM,2017-03-22,34.23,378.688,2017-08-07,36.15,rollback,2017-08-04
RANKVOL_BENCH_N10,T,2017-02-21,41.37,318.1595,2017-08-09,38.2,rollback,2017-08-08
RANKVOL_BENCH_N10,TJX,2017-07-03,36.325,351.9913,2017-08-10,35.345,rollback,2017-08-09
RANKVOL_BENCH_N10,HBI,2017-08-03,23.76,558.7451,2017-08-10,24.11,rollback,2017-08-09
RANKVOL_BENCH_N10,INTC,2017-05-26,36.26,351.4383,2017-08-11,36.26,rollback,2017-08-10
RANKVOL_BENCH_N10,VZ,2017-07-21,44.23,295.7539,2017-08-16,48.37,rollback,2017-08-15
RANKVOL_BENCH_N10,LRCX,2017-08-16,16.145,820.5671,2017-08-24,16.221,rollback,2017-08-23
RANKVOL_BENCH_N10,MU,2017-07-12,31.77,406.1635,2017-08-25,30.3,rollback,2017-08-24
RANKVOL_BENCH_N10,MSFT,2017-08-15,73.59,179.8648,2017-09-05,73.34,rollback,2017-09-01
RANKVOL_BENCH_N10,SPLS,2017-08-15,10.2,1297.5423,2017-09-12,10.25,delisted,2017-09-12
RANKVOL_BENCH_N10,FAST,2017-06-05,11.0675,1150.5157,2017-09-20,11.1075,rollback,2017-09-19
RANKVOL_BENCH_N10,BAC,2017-07-26,24.67,533.2719,2017-09-26,24.83,rollback,2017-09-25
RANKVOL_BENCH_N10,GPS,2017-08-25,23.39,562.536,2017-10-04,29.04,rollback,2017-10-03
RANKVOL_BENCH_N10,HPE,2017-09-26,14.74,928.5947,2017-10-04,14.7,rollback,2017-10-03
RANKVOL_BENCH_N10,HPQ,2017-08-25,19.54,673.4071,2017-10-10,20.6165,rollback,2017-10-09
RANKVOL_BENCH_N10,WFC,2017-09-13,51.39,260.7298,2017-10-10,55.37,rollback,2017-10-09
RANKVOL_BENCH_N10,AAPL,2017-10-10,39.0138,356.8172,2017-10-20,39.1525,rollback,2017-10-19
RANKVOL_BENCH_N10,WMT,2017-10-10,27.56,505.0835,2017-10-31,28.9533,rollback,2017-10-30
RANKVOL_BENCH_N10,NRG,2017-09-20,24.67,552.0783,2017-11-10,27.75,rollback,2017-11-09
RANKVOL_BENCH_N10,SBUX,2017-07-28,55.23,240.5947,2017-11-14,56.47,rollback,2017-11-13
RANKVOL_BENCH_N10,AVGO,2017-08-08,25.198,529.8672,2017-11-14,26.33,rollback,2017-11-13
RANKVOL_BENCH_N10,NWL,2017-10-04,43.05,319.3285,2017-12-06,31.7,rollback,2017-12-05
RANKVOL_BENCH_N10,F,2017-11-01,12.4,1082.0819,2017-12-06,12.4,rollback,2017-12-05
RANKVOL_BENCH_N10,T,2017-11-14,34.19,382.3455,2017-12-07,36.13,rollback,2017-12-06
RANKVOL_BENCH_N10,CMCSA,2017-11-10,36.5,358.7215,2017-12-08,38.5,rollback,2017-12-07
RANKVOL_BENCH_N10,TJX,2017-11-14,33.8,386.7379,2017-12-11,36.87,rollback,2017-12-08
RANKVOL_BENCH_N10,CMG,2017-09-05,6.386,2071.7752,2017-12-15,6.256,rollback,2017-12-14
RANKVOL_BENCH_N10,VZ,2017-10-20,49.45,284.4574,2017-12-21,52.81,rollback,2017-12-20
RANKVOL_BENCH_N10,GOOGL,2017-12-08,52.5905,264.5003,2017-12-21,53.7695,rollback,2017-12-20
RANKVOL_BENCH_N10,GOOG,2017-12-08,51.8745,268.1376,2017-12-22,53.0555,rollback,2017-12-21
RANKVOL_BENCH_N10,MU,2017-12-21,45.55,317.2004,2018-01-09,45.27,rollback,2018-01-08
RANKVOL_BENCH_N10,AMD,2017-10-04,13.31,1032.8911,2018-01-10,11.63,rollback,2018-01-09
RANKVOL_BENCH_N10,FCX,2017-12-07,14.2,972.0091,2018-01-10,19.07,rollback,2018-01-09
RANKVOL_BENCH_N10,CSX,2017-08-15,16.9633,780.2487,2018-01-11,19.54,rollback,2018-01-10
RANKVOL_BENCH_N10,GLW,2017-12-11,32.4,430.2287,2018-01-11,33.44,rollback,2018-01-10
RANKVOL_BENCH_N10,AMAT,2017-12-21,53.18,271.6765,2018-01-11,53.47,rollback,2018-01-10
RANKVOL_BENCH_N10,TJX,2018-01-11,38.075,395.8019,2018-01-17,38.36,rollback,2018-01-16
RANKVOL_BENCH_N10,AES,2017-08-09,11.45,1157.8469,2018-01-25,11.15,rollback,2018-01-24
RANKVOL_BENCH_N10,COP,2017-12-06,51.07,272.5582,2018-01-26,59.7,rollback,2018-01-25
RANKVOL_BENCH_N10,PM,2018-01-18,105.46,146.8167,2018-01-26,107.36,rollback,2018-01-25
RANKVOL_BENCH_N10,C,2017-12-22,75.89,189.5109,2018-01-31,78.78,rollback,2018-01-30
RANKVOL_BENCH_N10,MGM,2018-01-10,33.44,449.2974,2018-02-01,36.49,rollback,2018-01-31
RANKVOL_BENCH_N10,T,2018-01-29,37.13,433.1723,2018-02-05,37.81,rollback,2018-02-02
RANKVOL_BENCH_N10,NEE,2018-01-26,38.715,411.1948,2018-02-06,37.9575,rollback,2018-02-05
RANKVOL_BENCH_N10,NFLX,2017-12-18,19.12,742.4113,2018-02-21,28.207,rollback,2018-02-20
RANKVOL_BENCH_N10,BA,2018-02-13,340.45,43.9681,2018-02-21,352.56,rollback,2018-02-20
RANKVOL_BENCH_N10,MU,2018-01-18,44.21,350.2389,2018-02-22,44.78,rollback,2018-02-21
RANKVOL_BENCH_N10,BMY,2018-01-11,61.99,243.0941,2018-02-23,66.17,rollback,2018-02-22
RANKVOL_BENCH_N10,GOOGL,2018-02-22,55.9585,279.361,2018-02-28,56.1,rollback,2018-02-27
RANKVOL_BENCH_N10,PFE,2018-01-17,36.82,414.2338,2018-03-01,36.12,rollback,2018-02-28
RANKVOL_BENCH_N10,KLAC,2018-02-21,11.081,1416.9367,2018-03-02,11.005,rollback,2018-03-01
RANKVOL_BENCH_N10,NEE,2018-03-02,38.3,409.0707,2018-03-07,38.185,rollback,2018-03-06
RANKVOL_BENCH_N10,PCG,2018-03-01,41.09,386.9798,2018-03-08,41.14,rollback,2018-03-07
RANKVOL_BENCH_N10,M,2018-01-11,25.47,591.7122,2018-03-09,29.31,rollback,2018-03-08
RANKVOL_BENCH_N10,KO,2018-03-09,44.57,359.858,2018-03-13,44.67,rollback,2018-03-12
RANKVOL_BENCH_N10,SCHW,2018-02-02,54.75,283.8201,2018-03-15,56.32,rollback,2018-03-14
RANKVOL_BENCH_N10,INTC,2018-02-21,46.67,336.4444,2018-03-16,51.17,rollback,2018-03-15
RANKVOL_BENCH_N10,EXC,2018-02-01,38.53,408.8779,2018-03-20,38.29,rollback,2018-03-19
RANKVOL_BENCH_N10,DHI,2018-03-13,44.6,364.1233,2018-04-09,45.52,rollback,2018-04-06
RANKVOL_BENCH_N10,MRK,2018-03-16,55.19,290.6463,2018-04-12,56.6,rollback,2018-04-11
RANKVOL_BENCH_N10,SO,2018-03-02,43.98,356.2215,2018-04-19,45.35,rollback,2018-04-18
RANKVOL_BENCH_N10,NFLX,2018-04-12,30.9719,508.3096,2018-04-24,31.9217,rollback,2018-04-23
RANKVOL_BENCH_N10,HST,2018-03-15,18.96,849.2618,2018-04-25,19.27,rollback,2018-04-24
RANKVOL_BENCH_N10,VZ,2018-03-09,49.2,326.0096,2018-04-27,50.25,rollback,2018-04-26
RANKVOL_BENCH_N10,KIM,2018-02-23,15.06,1037.7092,2018-05-01,14.52,rollback,2018-04-30
RANKVOL_BENCH_N10,ABBV,2018-04-27,97.44,165.7151,2018-05-01,102.1,rollback,2018-04-30
RANKVOL_BENCH_N10,CVX,2018-04-10,117.6,133.0573,2018-05-02,124.2,rollback,2018-05-01
RANKVOL_BENCH_N10,NVDA,2018-03-21,6.233,2541.4097,2018-05-16,6.1,rollback,2018-05-15
